username;title;model;verified;date;region;text;stars;id
IBgready;Lacks features that even the cheapest Android phone or tablet can do.;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 17, 2024;United States;"
Lots of people travel for their work. I am no exception. A lot of travelers bring tablets with them to watch movies, play games etc. Any Cheap tablet or phone can ""cast"" the screen to a smart tv for this. Alas, Kindle Fire HD 10 cannot. It can only cast to Fire TV and then only if the appropriate apps are installed on the TV.  It's a shame. I wish I had known this before I purchased a new kindle fire HD 10. I feel cheated that don't have this simple feature that the cheapest Android phone or tablet can do.
";3.0;B0BHZT5S12
Connie;Puzzled;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 12, 2024;United States;"
Works beautifully in general. However having an issued with the Bluetooth. I can't get it to stay on long enough to pair things. Any suggestions??.  I've done all recommended on YouTube.
";3.0;B0BHZT5S12
Mike D;Good luck if you have much to transfer from an older Kindle!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 6, 2024;United States;"
It kind of sux as I have nearly 4300 eBooks, numerous videos and other stuff to transfer from a previous Kindle, and I have to go thru the list of stuff 1 page at a time (172 pages of eBooks alone) to download my library.I did not rate other things as I just got this today and was trying to move everything to my new Kindle.I was hoping for some sort of a select all that would get ALL my books, apps and other things with minimal effort on my part, but like the new Windows, they think the user has a kindergarten mentality/education.
";3.0;B0BHZT5S12
C C;I love my Kindel;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;May 2, 2024;United States;"
Is only one thing it is not blue tooth I like to lisent to books  but everything else is great
";3.0;B0BHZT5S12
S. Owen;this Fire tablet keeps buffering videos;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;March 11, 2024;United States;"
i had a 10"" fire tablet since ~2015. it's battery finally got difficult to charge, and i don't see how to change the battery, so i bought a new one. set up was easy, the screen is the same, i was happy until i realized that it will not play videos. the thing will buffer for i don't know how long (have not pushed it past 10 min....). restarting helps but not for long. it's awful to have to restart every 15 min or so when on social media or youtube. i may have to send this thing back.update: a support person called then emailed. which was nice. sadly every email is answered by a different person. tho that may not have made much difference. the first couple of helpers started with the 'do a restart' or 'go read this forum' like i'd been doing. sigh. one person finally suggested that i uninstall and re-install my tablet on my network to address the buffering. weird but i did it and had nearly 3 days of no buffering!! within 2.5 hrs of me emailing the support person my good news, the damn thing started buffering again. re-starts still correct the issue and i can go a day or so before having to restart. but today i have restarted the tablet 3X. i recently got a Fire HD10 plus tablet that has not given me a moments trouble so far (this device is on the exact same networks that the troublesome one is on). it's now too late to send this tablet back, and i would prefer it be replaced with the HD10 plus which i doubt will happen, so i'll keep it as a spare because it's fine except for the effing video playback.
";2.0;B0BHZT5S12
Yislen;What about Adobe?;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 17, 2024;United States;"
I really like this tablet; however, I am very upset about it not letting me use Adobe reader.
";3.0;B0BHZT5S12
Amazon Customer;Misrepresented;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 13, 2024;United States;"
It said all new but when I read the details it said refurbished but I paid for new disappointed
";3.0;B0BHZT5S12
Mariam;Equipo no identificado-No puedo cambiar el idioma de Alexa en la Fire 10 de ingles a español;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;January 21, 2024;United States;"
Vivo en Perú, y acabo de recibir la Fire 10 13va generación, quise configurar Alexa, sin embargo no se puede cambiar el idioma de ingles a español, he revisado los foros y es un problema común, lo cual resta funcionalidad a la tablet, ya que solo se configura en ingles, tengo otros dispositivos Echo Show y no hemos tenido problemas para cambiar el idioma.Por otro lado no se actualiza la ubicación del equipo dentro de la configuración de este y cuando busco identificar el equipo, dentro de la configuración se refiere a este como equipo desconocido, no puede ser posible que siendo un equipo amazon, este mismo no se pueda identificar y referir que modelo o que generación de Fire es o si es un Fire o un Kindle, considerando que he adquirido bajo la publicación un FIRE 10 nuevo, eso me genera un sinsabor o duda sobre el equipo. Lo seguire revisando para conocer el equipo.
";3.0;B0BHZT5S12
Amazing;So many ads;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;February 23, 2024;United States;"
I have phrchased,a lot of tablet from Amazon but this tablet has so many ads its disgusting i,use my tablet for many things but in the evening I like to play games on it .  I am an older person so these are not difficult but every time you win a game or loss there's a stupid ad. I didn't buy this to read ads I can do that on fire tv Amazon has sold me the last tablet I will buy from them
";3.0;B0BHZT5S12
Jim B;Nice screen but slow to download;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 3, 2024;United States;"
I have had trouble with the speed of the internet connection.  I have a1GB pipe into the house.  My iPhone typically has speeds right around 890 ~ 925 Mbps. Laptops used typically have the same speed.  But the Fire tablet seems to download right around 300 Mbps.  Every time I download a book to it, it takes hours.  Not like my previous Fire tablet at all.  Otherwise, it’s a good unit.
";3.0;B0BHZT5S12
Bobby Bodin;Working tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 9, 2024;United States;"
I wanted a replacement of the product not a credit. Please assist
";3.0;B0BHZT5S12
Amazon Customer;This was way larger  and,heavier than I was looking for;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Keyboard Case Bundle;Verified Purchase;April 20, 2024;United States;"
Easy to read, has many more features than what I need or wanted.
";3.0;B0BHZT5S12
Ryan D;Series and box set savings unavaible. If you are a fast reader, do not buy without research;Digital Storage Capacity: 32 GBOffer Type: Without Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;December 10, 2023;United States;"
If you are planning on buying box sets like the lord of the rings, eragon, wheel of time, discworld, hyperion, mistborn, foundation series, robot series, or other sets, you should know that the sets are not available on kindle, meaning you WILL have to buy paperback books for those sets (which is cheaper) Or spend MORE money on the kindle versions. Some of them don't even have the whole series available on kindle as singles. So if your main strategy was to move completely to digital reading, look into the books you're planning to buy before you buy a kindle Fire and make sure you even can buy kindle versions. If those are your first book purchases you'll be making, wait to buy a kindle because they are not available on unlimited or as kindle purchases for a set for a cheaper price. Wheel of time specifically is not available on kindle as singles, and is much more expensive than the box sets. Found this out after I returned the paperbacks when I bought a kindle thinking I could buy the sets at the same price on kindle, no such luck so ill be returning my kindle fire until I have read the books I want to that do not cost more to own a kindle just to read or can't read at all.
";3.0;B0BHZT5S12
Bellvia Towner;Weak WiFi connections, keeps dropping connection.;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;March 7, 2024;United States;"
Disappointed.  I had 9th gen of the same tablet and I could watch tv/movies with no problem, but it finally just died.  Replaced the 13th gen and it won't hold WiFi connection.  Can usually pick up Disney, but even then I have to re-set usually at least once per show.  Does not pick up live tv (Spectrum) at all unless I move it closer to WiFi signal.
";3.0;B0BHZT5S12
Dr. Paul G. Schneider;Annoying;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 18, 2024;United States;"
The problem is not the tablet but an app:  Zen Color.  Every time I try, for example, to play backgammon, it appears then starts to automatically install.  You stop it, and it starts again, and again, and again, and again, and again.  Even when you let it install, thinking that it won't bother you again, it still does.  It is just plain annoying.
";3.0;B0BHZT5S12
Bryan;A great deal on sale, but not worth full price of $140;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;January 5, 2024;United States;"
Got it for $90 and it’s worth about that. Purchased to use on a flight for in-flight entertainment. Hard to believe, but most airlines don’t have entertainment devices on board anymore. Now you need to use your own device.On top of that, I had the challenge of getting the airline application installed on this device. The Amazon App Store doesn’t have as many apps as the play store. I had to side load the Hawaiian Airlines app in order for it to install on this device. Once installed, it worked OK on the flight. But I could tell that this tablet was having difficulty keeping up with some of the video during the movie. It uses the chrome browser and the horsepower of this tablet just isn’t that strong.If you’re looking for an affordable tablet to browse the web and do some light gaming, this might work for you. But don’t pay full price for it.
";3.0;B0BHZT5S12
Mary Bennett;How to purchase coin. Pkgs for on-line casino;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 3, 2024;United States;"
The app works until the final step the freezes up and cancels my purchases
";3.0;B0BHZT5S12
Amazon Customer;Limited apps;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 23, 2024;United States;"
The tablet itself is nice but there is a lot of apps you cannot download because it is an amazon product. For a virus protection I had to download one I had never heard of. Had I known the limitations this tablet had I would of never ordered it. I’m only keeping it because of where I live it’s a hassle to try to return it
";3.0;B0BHZT5S12
J. Cavalli;New Kindle vs. old Kindle;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;February 12, 2024;United States;"
After quite a few years, I had an old Kindle... I loved it.  I could read books (inexpensive); and play many good games with no extra charge.  I'm 86, and my Kindle stopped losing its charge, so I bought a new one.I set it up partially, but can't finish..  I just don't understand the prompts or evem ask Alexa.  I was under the impression it would carry forward all the data from my old one.  My password DID work, but there is too much to understand to fully get it operable... except for my 7 Little Word game.  Games were free on my old one, but now there are charges.  As an Amazon user, I thought it would have pretty much the same.  and, I don't know who to ask....
";3.0;B0BHZT5S12
Sandy;Kindle sharing;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 22, 2024;United States;"
My current kindle is slow and have some issues. I purchased this kindle to replace my current ont however, only the game app comes over not the levels you are playing. I thought it would compare more like a iPad and the game levels  would match but not the case.
";3.0;B0BHZT5S12
Cheryl Pieszak;I wish I could have kept my old one.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;February 28, 2024;United States;"
I LOVED MY OLD KINDLE! But it started not downloading, changing channels on me and disrespecting me. LOL I bought a new one and it keeps changing my settings. Losing my Pin Numbers and I have to start over making new ones. My Kindle is for entertainment, a little work and now I can't trust it.
";3.0;B0BHZT5S12
SRK;Okay for its price;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;December 29, 2023;United States;"
Pros -1. Lower price compared to iPad.2. Has option with or without ads to save some money.3. Preinstalled amazon apps and synced with account before shipped.4. Could access kindle, amazon account, library accounts all in one place.Cons-1. Inability to delete preinstalled amazon apps even if it is not used. So it occupies storage space.2. Sometimes freezes on ad screen and needs to be restarted3. Doesn't automatically readjust and display when you turn from portrait to landscape mode. Shows error and forces you to rotate tablet to view content4. Unable to install ad-block on Silk browser and could be annoying when visiting websites.5. Limited apps available for installation.Note: I haven't installed a SD card yet. Reading from other reviews it could be a hit or miss to use SD card and expand memory.Overall it is cheaper. Not to expect high performance and keep expectations low.
";3.0;B0BHZT5S12
C.C.Chips;Meh...;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;January 12, 2024;United States;"
This will be an ongoing review.I bought this for my wife, who wants a tablet.  But I'm reviewing it from my point of view.(1) Too much commercialism.  Too much pressure to buy things.(2) I already know Google Play Store isn't invited.(3) (And most important to me.) When I received this, I wanted to make sure it's fully charged BEFORE I start setting it up.  How do I do that?  One of the other reviewers said Kindles (Amazon Fire?) have charging problems and are therefore ""worthless.""I wouldn't buy this for myself.  My sister-in-law thinks it will be a good choice for my wife, so she can ""do something.""  We'll see.  I have purchased 2 tablets already for her, including an Amazon fire.  We'll see.
";3.0;B0BHZT5S12
Beth Hudler;I bought it for my teen and it offers the least for that age group.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;January 5, 2024;United States;"
My daughter has issue with her eyes but loves to read. So instead of getting her a Kindle with a 6” screen, we opted for the Fire with the 10.5” screen plus I have Kindle Unlimited, Amazon Prime and lots of other things I can share with her. The unfortunate thing is (and I had no idea until I was setting up her account), is that from ages 14-17, Kindle isn’t supported on the Amazon Fire. I either have to give her adult permissions at 15yrs old, or give her 13 year old permissions. We are keeping it because I can funnel books to her by listing her as a child BUT a lot of the other functionalities are cut off from her where they wouldn’t be if I could list her proper age. I am disappointed to say the least.
";3.0;B0BHZT5S12
J D Laing;inexpensive substitute for iPad;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;December 14, 2023;United States;"
This is a pretty good product, though there are some actions that are not intuitive. For example, if you load your own videos to watch, they go into the ""videos"" folder within the ""files"" folder, which is not a problem, But when you watch them, there is no navigation bar to fast forward or to move to a different location in the video. Also, the files do not order in the folder the way you might think. I put numbers in the name, and the ""1s"" line up first (i..e., 1, 11, 12, 13...) before moving to the ""2s"" (2, 20, 21, 22...). This is a bit irritating when you want to watch in numerical order (1, 2, 3, 4, 5...). Other than this, admittedly minor irritation with watching my own uploaded videos, I find this to be a great item for an inexpensive tablet. I primarily use to watch movies while using treadmill or elliptical, and it is great for this (can pair bluetooth earbuds), and we've even used it to watch movies in the car on a long trip, paired through the car's stereo (driver not watching).
";3.0;B0BHZT5S12
ck;Not good for my main use.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;December 8, 2023;United States;"
This my second Fire 10 Tablet.  Love my 2021 11th Gen.  My main reason for it's purchase was to play SimCity Build-It.  It's odd cause at times when you swipe it lags behind.  You get the comet trail while it tries to catch up.  I've seen other reviews say it ""lags"".  Not sure if it's just the game or all other apps.  But oddly enough the internet features in the game always seem quick and responsive.  I've only watched a second or two of video but it seems high quality & has a beautiful visual display.  Also it very hot one time.  Can't remember what pop up happened but an Amazon System Function caused it.  I googled it & there were all sorts of others experiencing the same thing.  I ended the process, rebooted it & it got back to normal.  I returned the tablet.  They sent another & it has the same habits.  But at black friday $79 it a good buy.  But it's not nearly as good as the 11th Gen.
";3.0;B0BHZT5S12
dakota grant;I love the tablet but it shuts off sometimes like there's a short;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;April 14, 2024;United States;"
I love the size and I love that the pics are bold
";3.0;B0BHZT5S12
Scott Braddy;Longevity is an issue;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 9, 2024;United States;"
I love these things. They do everything I want them to do, but this last one was purchased July of 23 and died today. I've had a few kindle. 7 or 8 I think. Guess I just have to figure $150 a year extra to use it plus the prime I'm paying for.
";3.0;B0BHZT5S12
haulaway;Shut off button is in the wrong place!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 22, 2024;United States;"
The shut off button is 3/8"" below the volume buttons.  I am always shutting the Kindle off when I mean to turn the volume down.  Don't know why they couldn't have put this button in a different place.  Very frustrating!
";3.0;B0BHZT5S12
Sharon Adkins;Bad connection with internet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;March 25, 2024;United States;"
I have to log into the internet several times while in use . At first I thought it was my internet service but it’s everywhere I go. It does not hold internet connection other than that I love it
";3.0;B0BHZT5S12
Linda;I can't download the apps that I had on my Samsung tablet!!;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 11, 2024;United States;"
I mostly use the tablet for reading and I""m pleased with that. But I also like to do my ""brain training"" and I'm unable to download the apps that I have on my Samsung tablet and phone. That's a serious drawback for me.
";3.0;B0BHZT5S12
Daniel Raymond Blair;Okay for the money;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 17, 2024;United States;"
I got this to watch movies and tv shows while traveling. Streaming movies is okay. Using apps like tiktok isn't desirable though because it loads at the speed of dial-up internet. The screen isn't as responsive as other tablets I've used either.
";3.0;B0BHZT5S12
Danielle2020;Not 10 in;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;March 24, 2024;United States;"
I like the tablet itself. Volume, screen, apps, everything, but I needed a 10 in screen at least. This said 10.5. Maybe they gave me the wrong tablet. I will be looking into this today.
";3.0;B0BHZT5S12
Amazon Customer;Fire HD 10;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 13, 2024;United States;"
It was convenient to carry around and keep in touch with friends and play games. In less than 6 months it started kicking me off games and conversations.
";3.0;B0BHZT5S12
Drew;Not as good as the old ones;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;January 26, 2024;United States;"
This is the newest of their 10-in tablets and they should have stuck to the old. First off the speakers are very weak and very hard to hear sometimes. you can't make them any louder or adjust any kind of base or trouble. Second off you can't use many of the apps with this unit. I can't use my banking app or two of my credit card apps. Since Amazon doesn't have a decent weather app in their app store I've always used the weather channel app but I can no longer use it with this tablet so now I am left without any kind of weather notice. It does seem to respond quickly and the resolution seems fine. It's just a very hard to use because you can't use the things you want. Very disappointing. I won't say not to buy this tablet but I will say to be very careful on your decision. For me I won't buy it again without improvements I would go for the older tablets which I never had any trouble with. I think they release this tablet too soon and didn't work out all the problems with it. I was being generous giving it two stars I should have just given it one but it does seem to have an improved resolution and I would like it if I could get it to work for me. After all the purpose of buying a computer or tablet is to use it for your own use not for Amazon use. All in all bye at your own risk. Investigate it thoroughly before you decide. Maybe they'll come out with an upgrade soon I hope so
";2.0;B0BHZT5S12
Just Saying;Not much faster than my 2017 Fire HD 10 that I traded in.  But better battery life (of course!);Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;January 11, 2024;United States;"
The price on sale makes this a no brainer.  It's too bad the overall speed has not improved as much as it should have over my 2017 model.  The amazon browser if pathetically slow at loading any complicated pages and this is with 250mbs internet speed.The most disappointing thing was that when I moved my 128MB SD card from my old HD10 to the new one, it was unrecognized and had to be reformatted losing all my videos and music. You would think that amazon would try for some backwards compatibility.  I mean windows will still read floppy disks!I do love the color though!
";3.0;B0BHZT5S12
Lateece J;Idk what’s wrong with it, (ads);Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;March 24, 2024;United States;"
I purchased the tablet with no ads. And for some reason it keeps popping up with ads. I keep having to factory reset the tablet it’s getting annoying
";3.0;B0BHZT5S12
J. stalnaker;just picked up one to try with some stuff;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 24, 2024;United States;"
I was expecting more than this. I use it for a couple of monitoring things and its ok but movies and tv stuff its clunky and sound sucks. IT IS worth the price but its not a do much item. More an expensive toy.
";3.0;B0BHZT5S12
Chris S. Mccarthy;Fire Tablets are locked down;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 14, 2024;United States;"
If you were hoping to add some third party apps you may have problems, Fire tablets are a special kind of Android and are not compatible with all apps.
";3.0;B0BHZT5S12
Angie Trappman;No screen protection;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;January 27, 2024;United States;"
Purchased this product before Christmas with the recommended screen protector. After trying 2 protectors, was unable to get a good fit & work out the air bubbles. Purchased another set of 2 protectors (different brand) and had same issue. Actually tried a round 3 of another pair/another brand & took it to the Verizon store & the worker couldn’t make it fit.This new fire screen does not fit for any screen protectors I tried. Wasted a lot of money trying! I returned this one. Recommend sticking to older models until they work this out.
";3.0;B0BHZT5S12
Mjk;Has glitches;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 6, 2024;United States;"
Overall a decent product, but has glitches.  Shuts off if you enlarge screen during youtube.  Shuts off randomly every once in a while.
";3.0;B0BHZT5S12
pmag;Nice tablet;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 30, 2024;United States;"
Research before you buy. Seems to only support your Amazon approved apps. Apps like Bose Connect and BluOS are not supported.
";3.0;B0BHZT5S12
KevinT;Not enough apps;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 11, 2024;United States;"
Not enough apps, my daughter hates it but I still have a couple more payments :-(
";3.0;B0BHZT5S12
reine125;Newer doesn't mean better.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 20, 2024;United States;"
Some apps on my older version Fire tablet are no longer available.  This one seems faster, but the design is lack luster.  The older version had silver buttons on black which made them easier to see.  This version has black buttons on black which makes them VERY DIFFICULT to see.  I am constantly pressing the side buttons by mistake.  Maybe this is an upgrade, but the design was poorly thought out.  The matching cover is just as bad.
";3.0;B0BHZT5S12
Michelle Martinez;Kindle 10;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;February 7, 2024;United States;"
I much prefer my 8+ kindle fire HD. It is easier to hold and take with me. My new 10 is too heavy and too large. I wish I could still buy a current smaller one.  I have only ever had kindles and now I feel like I have an IPad and I never wanted one. I can’t tell much difference in the advanced features. I want my 8+ back. It was perfect.
";3.0;B0BHZT5S12
drwmjohns;Some apps are not available to be downloaded 😕;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 13, 2024;United States;"
Was not able to download the Filament Bible app to the fire HD
";3.0;B0BHZT5S12
NK;Wifi Failure;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;April 13, 2024;United States;"
It worked for one day than the wifi failed return for replacement
";3.0;B0BHZT5S12
D B.;Apps beware;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 12, 2024;United States;"
Generally works well however some apps are not available on this device which was disappointing!
";3.0;B0BHZT5S12
Arlene S;Previous apps won't load.;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;November 18, 2023;United States;"
Set up the new kindle, but the apps from another kindle won't load.  So far I have talked with two kindle tech reps and they haven't been able to fix this problem.  Very annoying.  The last rep said it seems to be an ongoing problem, so maybe a glitch in the kindle itself.  I have had many kindles and this is the first time I've had a problem with the apps transferring.The 3 stars are only because of this problem.  The kindle itself is nice.Later.  I did finally get a tech that helped.  The problem now is it freezes at times.  Of all the kindles I've had I like this one the least.  Plus I don't like the power button on the left side.  Next time I'll watch for that.
";3.0;B0BHZT5S12
Sandra Carlson;Charger and charging cord missing;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;February 24, 2024;United States;"
Product came fast and effectively. However, upon opening the package the charging block and cord were missing. I tried to report this to see if I can just get one sent but you apparently cannot do this unless you return the product and get a whole new one. That kind of defeats the whole quick delivery process. Haven't used the actual tablet yet to determine the actual product.
";3.0;B0BHZT5S12
Dante Ironheart;"This Is an Amazon Cash Grab  READ WHY so you don't get trapped this ""Apple wannabe"" ecosystem smh";Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;February 11, 2024;United States;"
First and foremost the tablet only supports FAT32 file system for storage devices when the standard for over a decade and a half has been exFAT.If you have a modern smartphone(yes even a budget one) it likely supports the exFAT file systemAccording to Guru99.com and other sources, ""FAT32 is one of the oldest of the three file systems availableto Windows. It was introduced in 1996 on Windows 95 to replace the FAT16 file system usedwith older OS systems like DOS and Windows 3.""FAT32 limitations:-individual files on a FAT32 storage device cannot exceed 4 Gigabytes (GB) in size(keep in mind, A 1080p HD 30-60 fps movie that runs for 2.5 hours can exceed 4 GB)The chart below is from PCMag: NTFSMaximum File Size: 16TBMaximum Volume Size: 256TBMaximum Number Of Files: 4.3G exFATMaximum File Size: 16EBMaximum Volume Size: 64ZBMaximum Number Of Files: **(Limited By Volume Size) FAT32Maximum file size: 4GBmaximum volume size: 2TBmaximum number of files: 4M FAT16Maximum file size: 4GBmaximum volume size: 4GBmaximum number of files: 65K (** = limited by volume size)To put things in perspective the Extended File Allocation table (or exfat) allows files of 16EB = 16,000,000,000 GB (16,000,000 TB)So why is Amazon limiting their user? people are speculating that they don't want you to bring your own content onto your own devices but rather using their content instead with their highly customizedandroid operating system that doesn't even support the Google services in which our apps that we've paid for are attached to. Not to mention there apps aren't very high-quality with their YouTube appbeing nothing more than a link to the actual site instead of the actual application. It took me hours to figure out how to get Google on their as well as some of the Google services which still don't really work properly withsome services not working at all despite android being owned by GoogleMy personal experience:exFAT surpasses FAT32 in reading and writing speedwhen transferring data from my computer to an NVMe storage device formatted with exFAT speeds were up to 300 MB/s (NOT megabits)After needing to reformat it with the fire tablet HD10 2023 because it claimed it was corrupt when it really wasn't because it just doesn't support exfat,I went to my computer to the move the files again and the speed went all the way down to 38.9 MB/s (again not megabits).I checked the formatting..... GUESSS WHAAT??? It was FAT32!! SMH
";1.0;B0BHZT5S12
Donna R. Harmon;Disappointed;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;February 17, 2024;United States;"
$150, and it won't let me download half the apps I use !! Only can shop Amazon of course, nothing else. I can't order my groceries even. What's the point. You just as well spend a few dollars more and get a a apple I pad. Also, the unit is very heavy to hold. Other than that, crisp h d color, get for games only.
";3.0;B0BHZT5S12
Peebs;It's alright;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 24, 2024;United States;"
Wish it had Google play store and better speakers.
";3.0;B0BHZT5S12
Wendy;Several issues make it not awesome;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;November 21, 2023;United States;"
I am an avid reader and this is my newest of at half-dozen kindles. When I originally started having issues, I contacted support and they eventually sent me a new one to replace the one with the problems... The support people were great. Unfortunately, the replacement is performing much like the original. It loses WiFi for no reason quite frequently. There is a phantom email download that starts a few times a day without me even opening my email. And it freezes, often while I am trying to turn a page while reading. Also, sometimes it won't charge even thought the usb-c is in correctly and completely.I love my kindles, but they usually only last a year or two. I even bought the memory upgrade and no-ad option , so that was exciting. But the little glitches make me wish I had just bought the same one I had before.
";3.0;B0BHZT5S12
