username;title;model;verified;date;region;text;stars;id
Morgan smith;My 10 year old loves this!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;May 2, 2024;United States;"
We got this for our 10 year old to use for when we travel. I would recommend this being it’s easy to work with and fits in a smaller backpack. The picture quality is great for playing games and watching movies.
";5.0;B0BHZT5S12
KenO;Brighter and more vivid color!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 5, 2024;United States;"
Started years ago with a paper white Kindle. When it was reaching retirement time, move up to a Fire 8, which is essentially an Android tablet. My biggest complaint was brightness. It could not be used in bright daylight, in the shade, even at the brightest screen setting. Furthermore, when reading digital magazines, it was necessary to expand the view - with reading glasses! This Fire 10 is much brighter and now can read my books, on the patio,in the shade, and not needing to expand the view. Colors are more vibrant and battery life is longer. Bottom line, you are joined at the hip with Amazon and their preferred business partners.What I do not like about the Kindle Fire is the it limits the apps that can be installed. Fire tablets use a modified (by Amazon) Android operating system. Essentially, it is a Chrome Book tweaked to meet Amazon's business philosophy. The Fire is delivered with way too many unnecessary apps, especially games which are aimed towards young kids. Getting it out of your way isn't simple, either. Many apps can't be uninstalled.
";5.0;B0BHZT5S12
Amanda patton;Happy with it;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 1, 2024;United States;"
It is a good tablet for a kid thing I really got to say about it is when you buy the warranty. It is very hard to get them  to replace it or in my experience it is. got to jump through hoops.
";4.0;B0BHZT5S12
Cynthia M Davison;Good but glitchey;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;April 8, 2024;United States;"
Crystal clear screen, battery does not overheat like my previous one which is why I had to replace it however this one seems to be glitchy. It occasionally freezes and I have to wait for it to undo itself. Does it on all the apps so it's something in the Kindle and not on the app. I mostly play games and they all seem to be the same stuff over and over and over anymore so this may be my last Kindle
";4.0;B0BHZT5S12
mr. ceballos;super duper;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 29, 2024;United States;"
far out man, should have done this sooner; I have a 7 in tab which is super but I didn't figure a 10 would be so much better. note, I was able to transfer all my kindle books to my 10 in. tab, thx
";5.0;B0BHZT5S12
Rohit Mankotia;Great for kids;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;May 5, 2024;United States;"
I had bought one of these earlier in the year for my Friends kid.Light weight and has a great screen quality. Touch screen, which is a must. Long battery life.Easier for travelling as well.
";5.0;B0BHZT5S12
scrapbooker;Love my new kindle fire 10;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 13, 2024;United States;"
So glad I decided to purchase this kindle! Wonderful color for playing my game. Love the larger screen size, didn't realize what a difference it made.  My old Kindle 8 died and Amazon rep gave me a % off a new one, she was very helpful and the new one was on sale!  Great experience & would buy again.
";5.0;B0BHZT5S12
Christopher Rajchel;Serves my purpose;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 5, 2024;United States;"
I like the kindle, although I wish the Kindle app was more Android like. 10 point touch would be a good start.
";4.0;B0BHZT5S12
Danielle Jacobs;Great tablet for watching videos and checking out books!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 7, 2024;United States;"
I use this tablet for media related enjoyment. It works well with YouTube and Tubi. Also, great for audiobooks and ebooks from my local library. Highly recommend for the price.
";5.0;B0BHZT5S12
Caroline;I love the Kindle Fire Tablets!!!;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;December 26, 2023;United States;"
oh my kids opened these at the same time yesterday (Christmas Day)! hahahahaha they had me cracking up cause both of them their faces lit up and screamed woohoo i got a new kindle lol .. about every 2yrs they get new ones there isn't anything bad to say about these tablets at all... they are my personal fav for kids and adults and my youngest loves to download every game there is i swear so i got this tablet in the Blue 64gb my other child doesn't do anything but watch youtube so i got hers also in blue but did the 32bg and i bought one for myself in the blue 32gb and few more days be here I can not wait... salon bought 2 kindle cases that i absolutely love for them... since my daughters bday is coming up end of January as yes has the flippy pillow still needed a case for it for on the go ... I gotta say make sure to spend the extra on a warranty i forgot to do that 2yrs earlier and one of the kindles the charging port quit and it was hard to charge up the kindle that's really the only drawback i've had with the kindle everything else is perfect but my daughter if not paying attention doesn't like to leave it charging and messes' with the cord sometimes so that's not amazon or the kindles faultiness thats human error .... these really are the best tablets could ever get for kids and adults and i love the parental codes i can put on them and block purchases web browsers and alexa and we do not do alexa in this house heck no on that one ... shipping was great arrived a day earlier than expected and i will continue to buy new tablets as been doing since first came out every 2yrs get a brand new release please don't ever stop making the kindle fires love love love my fire tablets so do my kids they look forward to getting one every 2yrs lol
";5.0;B0BHZT5S12
Crystal Thorn;Big screen and easy set up!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 8, 2024;United States;"
Bought this for my older father. He absolutely loves it. Screen is big enough for him to read the apps easily. Set up was a breeze with Amazon account.
";5.0;B0BHZT5S12
Vicky Cooper;They changed the placement of the controls!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;May 2, 2024;United States;"
I loved the Kindle I bought in 2019 but it's not holding a charge anymore, time for a new one.  But the outlet, volume and power switches have been relocated and I'm having trouble adapting.
";4.0;B0BHZT5S12
John Sanders;Love;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 30, 2024;United States;"
Love my new fire kindle I received it as a Father’s Day gift and I love it I have all the previous years and they still work the only thing I dislike is the commercials that come across. But a good buy
";5.0;B0BHZT5S12
Chelsea K;ads no matter what;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 16, 2024;United States;"
I paid the extra fee when I selected ad free in the drop down box. I have tons of ads all the time. Dissapointed big time abot that. other than that all works as usual.
";4.0;B0BHZT5S12
Regina McGhee;Fire 10;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;April 23, 2024;United States;"
Great view, great speed, great sound. Camera ok but I wanted it for the Kindle to read library books digitally & it does a great job for reading purposes. Prefer a easier way to bookmark pages but all in all great tablet for me & reading
";5.0;B0BHZT5S12
Alessandro;Great tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 9, 2024;United States;"
It’s a vast improvement over the previous Fire HD tablet that we owned.  Hopefully, it will continue to receive updates well into the future unlike its predecessor.
";5.0;B0BHZT5S12
JoAnn Edwards;Works great.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 5, 2024;United States;"
Easy to start up when we received it, large screen, bigger than the old ten. It is working great. This is our fourth Kindle over many years. Very satisfied.
";5.0;B0BHZT5S12
jellybean;Easy to use;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 20, 2024;United States;"
I bought this to un- tether myself from my desktop. Laptops are heavy and can get warm with working on your lap. I wanted something smaller that would let me play games and do my reading. As always Amazon makes a good product and their support is great.
";5.0;B0BHZT5S12
whatever;It's huge!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;April 24, 2024;United States;"
Libby would no longer be supported on my older kindle, so I had to buy a new version. (Nice racket)This sucker is larger than a hardcover book! Granted it's slim, but jeezum! Do yourself a favor and get a cover with it, I can't see it not getting smashed without one.
";4.0;B0BHZT5S12
Kindle Customer;Love this tablet!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 1, 2024;United States;"
Perfect size to take wherever you go.  I had an older one that I traded in for this one.  The new one holds the charge a lot longer and you can do Zoom on it.
";5.0;B0BHZT5S12
Schererville Steve;Reasonably priced useful table.;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 24, 2024;United States;"
Only compaint is that most of the apps I tried to download were not available through  Amazon.
";4.0;B0BHZT5S12
Teevan;Great tablet for basic functions;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 23, 2024;United States;"
Great if you need something for web browsing, email, watching TV amd video. Have done basic games on it and it works well.  Didn't try anything too intense but I don't really need that anyway.  Definitely worth it at its price point.
";5.0;B0BHZT5S12
christine;Fire tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 21, 2024;United States;"
I am very happy with my purchase. I had a small kindle and wanted to have access to other apps- this did the job. Readability is great and battery charges fast and keeps charged for a while.
";5.0;B0BHZT5S12
Michael Swaim;Lacks App Support;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;February 3, 2024;United States;"
I purchased this tablet for monitoring security cameras, also purchased from Amazon.  So far, I’ve tested three different types of cameras, from two different manufacturers.  It’s critical that notifications are generated for security cameras, so this needs to be addressed.  One of the cameras, LaView, is not supported in the Amazon App Store so I had to load from the Google Play Store.  Amazon Tech Support was contacted regarding the lack of notifications and all they did was walk me thru a few setup screens and determined the issue was with the camera app, not the tablet.  Laview support has been great, they’ve reviewed the camera app logs and provided details showing the camera app did generate notifications as expected.  Notifications from these LaView cameras work fine on iPhone and iPad.The 2nd WiFi camera tested is from ReoLink, which is supported on the Amazon App Store.  I’m seeing the same issue with notifications, they work fine on the iPhone and iPad but not on the Fire Tablet.  I consider this issue as significant and should be addressed.
";4.0;B0BHZT5S12
R. D. Hoag;This is a great value;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 26, 2024;United States;"
Extremely inexpensive for what you get. Excellent image quality, no lag, fast. My only complaint is the power button is right next to the volume button and it’s to easily pushed, shutting off the unit right in the middle of a video
";5.0;B0BHZT5S12
Jeff W.;Big Fan;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 19, 2024;United States;"
Our family has had multiple fire 10's and really appreciate the quality of the product at such a good value.  There are a few apps or games that aren't available through the amazon app store that you may be able to get at google or apple, but for streaming, social media, and the like, it is a really quality tablet.
";5.0;B0BHZT5S12
TAG1;A Fair Substitute;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 26, 2024;United States;"
Functions well, although, NOT an iPad.  The size of the screen is great and resolution is good.  However, not having Google Play Store availability is a minus!  Workarounds are possible but very, very inconvenient!
";4.0;B0BHZT5S12
Dawn lytle;The dependability! Its wonderful!!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 26, 2024;United States;"
I love the size for myself.Its used for everything from games to emails etc. This is my second one the other one I had I used it till it stop working. Love this tablet.
";5.0;B0BHZT5S12
The Ben Man;Best one yet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 2, 2024;United States;"
I am no expert and have never owned an iPad but have owned the very 1st Amazon Tablet etc.. and this one is the best yet.
";5.0;B0BHZT5S12
pjc;Stylus pen;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 14, 2024;United States;"
I got my new kindle hd 10, its smaller then the last one I bought went to put it in my old cover and it wouldn't work too small, also the stylus pens I had for the old one doesn't work well either so saving up the money to buy a new cover and new pen😊
";5.0;B0BHZT5S12
Loren W. Christensen;Excellent;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 4, 2024;United States;"
I have owned several of these tablets over the years and this one is the best. It is an excellent size, the screen quality is outstanding,  as is the speed.It is like having another iPad.Highly recommended
";5.0;B0BHZT5S12
Katharine Utnage;Watch Your Favorite TV Shows;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;May 9, 2024;United States;"
I am able to search for favorite TV shows &watch them when I choose to. So my viewing options have expanded a lot!
";5.0;B0BHZT5S12
Lane Harvey;Phone while at work/dinner, XL size;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 30, 2024;United States;"
I just love it. My new favorite gizmo for when idle at work, or at dinner, etc.Replaced my android phone at such times. Feels exactly the same, only extra large.Surprisingly good sound quality/vo!ume
";5.0;B0BHZT5S12
Roger L. Garstang;Nice upgrade, especially from an 8;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 2, 2024;United States;"
Huge tablet that runs faster and smoother than the 8 did. A more pleasant startup sound too that isn’t so jarring. Even with no ads it seems a little bloated still and the games will stutter or lag. The 8 would often force close or disconnect my games, but this stays connected…with lag. They really need to cut back on the junk on these.
";4.0;B0BHZT5S12
Amazon customer Jerry;Amazon Fire HD 10 tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 19, 2024;United States;"
I gave this tablet a 4 rating because it constantly shows ads no matter what I am using it for. It's very distracting and I don't know how to stop these ads.
";4.0;B0BHZT5S12
Kindle Customer;Good Features;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 14, 2024;United States;"
Purchased to replace perfectly good Fire HD7 that Amazon declared obsolete. This unit has good features, but several of apps on HD7 are no longer available, and the HD10 does not include the Carousel feature of the HD7. Good battery life, nice screen, but a little heavy. Would give it 5 stars
";4.0;B0BHZT5S12
Prachi Shree;As good as the iPad 9th Generation;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 3, 2024;United States;"
I have the iPad 9th generation for my son and now my daughter wanted a tablet too. I didn’t want to spend so much on the iPad and was hoping the Fire HD 10 works well. It sure is working well for us. Its smooth, fast, bright and has very good sound quality. All I needed a smooth running good quality Tablet that has great browser and can be used to watch videos. Totally happy with the purchase
";5.0;B0BHZT5S12
Kindle Customer;Wish I had kept my 10th generation kindle;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;March 10, 2024;United States;"
The 13th generation kindle is the same size as the 10th generation that I had - however it doesn't let you set the blue light to come on  and go off at preset times - you have to manually turn it on and off (at least not that I have found) - it really isn't any different - I usually upgrade every other year - but I wish this time I had waited 1 more.
";4.0;B0BHZT5S12
Larry Wolf;Love it.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 23, 2024;United States;"
Had an older Kindle Fire that was still working great but I got Amazon gift cards for my birthday so I got the newest one. It's fast and easy to set up.
";5.0;B0BHZT5S12
Lisa R. Pappas;Nice tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 19, 2024;United States;"
I have a few of these and use them to keep track of work hours for staff. They are reliable and easy to use.
";5.0;B0BHZT5S12
Bob;Good for the price;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;March 2, 2024;United States;"
Really great for the price if you get it on sale. Then it's even better after adding play store + g services and nova launcher basically an android tablet. Even apps that say they won't work on the play store usually work in my experience. Screen isn't as bad as some of the reviews say. It's not the best but the viewing angles are actually pretty decent despite what some reviews said and it's pretty sharp. Sounds alright too not the loudest but enough. It's battery is a beast 48% after 11 days with 5 hours of screen time and tons of app installs. Cameras are pathetic they might as well have saved cost and not include them. It's also pretty light for the size. Plastic is great for functionality I'm tired of the style trend tech took.
";5.0;B0BHZT5S12
Dave;Great Kindle;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Stylus Bundle;Verified Purchase;February 24, 2024;United States;"
This is primarily used to read ebooks.  Sound quality is excellent with wired earbuds.  A couple of issues.  Sometimes I play simple games on this device and I run into problems with screen sensitivity.  It is excellent but when I hold it in portrait mode and have to keep my hand close to the ""bottom"" of the screen otherwise it thinks I am inputting into the screen.  Used a stylist with it and it works great at translating my sloppy handwriting.  I have not come close to touching the full capabilities of using it as a writing tablet yet.As this is a higher resolution from the devices in the past the lock screen will now show video commercials instead of the image ones in the past.  Annoying but acceptable to me.
";4.0;B0BHZT5S12
B. J. Berlo;Wow! What a great product!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 20, 2024;United States;"
I love my new Fire HD 10!  I've had Kindles since they first came on the market and this is the best one yet!  Fills all my needs.  It was a Christmas present to myself and I use it every day.  I recommend it highly!
";5.0;B0BHZT5S12
James Hughbanks;Went from a original Fire to the HD 10... What a difference;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 29, 2024;United States;"
I just learned the joys of a Kindle again.  The new Fire HD 10 is like having a tablet and kindle together, which was the dream when I got my first Fire about 10 years ago!  I can actually watch streaming services (they have most) and also catch up on my reading.  So far nothing but good things to say about this.
";5.0;B0BHZT5S12
Mike Burdette;Great tablet hands down;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;April 15, 2024;United States;"
I had purchased one and my wife loved it so I got her one.  Been about a year and I needed one for my church job so I bought a 3rd one.  Best tablet!!! I've had cheap ones and ones by Samsung and these beat them all!
";5.0;B0BHZT5S12
Michael S.;It serves my purposes but Android It's not;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;November 4, 2023;United States;"
I like it but I'm not impressed. The tablet is exactly how it is described. Fast and with a quality display. I primarily use a tablet for viewing movies, downloaded videos and maybe a little Internet. Nothing that includes the word ""work"" associated with it. I traded in an old 7 inch Android tablet that I was using for the same purposes. These eyes are older, I need bigger and this met my price point on sale. That being said it's time to provide some information on the huge differences between Amazon Fire and Android tablets. Apps are how we live on them and you may be disappointed in the app availability for the Fire. Not just availability, but lack of newer, updated versions. Some of the available apps are rimming 2 or 3 years since their last update. If you want to visit the web you're pretty much stuck with the Silk browser that comes with it. It's a good browser and secure mostly but if you have some 3rd party apps designed to be available on other platforms such as a calendar or password keeper, don't count on any extensions or syncs being compatible. The Fire Tablet is pretty much self contained, it's not interested in the rest of the world and while it operates under the Android 11 umbrella it uses its own set of rules. Cross platform use does work with OneCloud and Google Drive. It's getting the apps for that to work on the Fire that's the issue. An example is a password keeper that is downloadable from the Amazon App Store and will install and operate on the tablet just fine. But the browser extension used to grab passwords from its cloud to fill in automatically on logins won't install on the Silk browser. I am tech savvy to a point and I like to test the limitations on devices. The Fire maxes out fairly quickly. So, going back to what I was saying before, I use it for viewing videos, mostly while flying, and this has a great display to do that.
";4.0;B0BHZT5S12
"""fosdog1990""";Easy to use.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 23, 2024;United States;"
This item is very easy to learn how to use.
";4.0;B0BHZT5S12
Michelle S;Great tablet;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 27, 2024;United States;"
We purchased two and the keyboard attachments. We also got the fire stylus sons. We use them for our online curriculum.
";5.0;B0BHZT5S12
Tina M. Goodson;I love my Kindle s;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;May 6, 2024;United States;"
This is my third Kindle, they do everything I need and the price is definitely doable on a fixed income
";5.0;B0BHZT5S12
laurayounger;Terrible Tablet BEWARE;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;February 13, 2024;United States;"
Edit-im returning 12 hrs later, same issues happening again.  I'm VERY DISAPPOINTEDEdit - Customer service responded quickly to my review.  They were very helpful.  Updating didn't work, but once I reset back to factory, and started over, it seems that everything is working ok.  I am feeling like the issue was from the Ads that came with the tablet.  It is work the few extra dollars to get it without ads that is for sure.This is my 3rd Fire tablet, so I am happy the issues have been resolved.Anyone having issues with the keyboard popping up every 2-5 seconds on this tablet?  I have seen where they are having issues with this, and not a fix yet from December.If there is a fix, I would like to know before I wipe and send it back.  This is very annoying as you cannot do ANYTHING on this with the screen popping every few seconds.
";5.0;B0BHZT5S12
Joshua R. Tanner;Light weight and easy to use;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 25, 2024;United States;"
Easy to cause of the light weight and some of the features are redone like moving the power button to where it's easier to reach
";5.0;B0BHZT5S12
Will;Learning still;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 30, 2024;United States;"
Using this as a replacement for an iPad.
";4.0;B0BHZT5S12
S Clair;My 4th Fire tablet and..;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;February 26, 2024;United States;"
This is my 4 tablet I have owned from Amazon.  On I traded in  as it was time to retire it. And then my Fire 8 died.  So it was time for a new tablet. So I picked the this new version.  I want to sleep listening to a book and it was awful.  The sound from my other tablet 2022 sounds so much better.  For some reason this new version of has a tinny sound.  The BT speaker is better.  But I am disappointed in the sound quality.
";4.0;B0BHZT5S12
Ruth Perry;Kindle Fire, latest ed;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 8, 2024;United States;"
I have owned two previous Kindle Fire and it was time to update. I love it. So far no problems. Was easy to move things from older version and is much faster.
";5.0;B0BHZT5S12
Candice H.;Fantastic;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 14, 2024;United States;"
Third Amazon Fire Tablet I Have Purchased.  All Have Been Great For Both Business And Personal, But Mostly Personal Use. No Problems, Easy Setup.
";5.0;B0BHZT5S12
Dave;Tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 30, 2024;United States;"
Second one I've bought...works great .
";4.0;B0BHZT5S12
M-R;Easy!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;May 9, 2024;United States;"
This tablet is easy to set up and easy to use. Very happy with the his tablet.
";5.0;B0BHZT5S12
Kindle Customer;I have always liked the Kindle.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Keyboard Case Bundle;Verified Purchase;April 24, 2024;United States;"
This particular Kindle, when I got it with the keyboard, proves to be very efficient and easy to use
";5.0;B0BHZT5S12
D.miller;Fire 10 tablet;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;March 28, 2024;United States;"
I have been buying fire tablets since they came out. This one is small enough to travel with but large enough to see things fully and clearly. This one was a gift for my grandson and he tells me frequently that he loves it. It has more storage space than his previous one.
";5.0;B0BHZT5S12
Susan;Second purchase;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;March 23, 2024;United States;"
I stepped up from a Fire HD7 a few months ago and liked to 10 so much more. The speaker is better, the response time is excellent and the extra screen real estate is a treat for middle-age eyes. I use my Fire 10 to watch movies and videos while working on my laptop. I also downloaded a number of news and weather apps, perfect for when you're traveling.
";5.0;B0BHZT5S12
JKG;Entertaining;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 27, 2024;United States;"
I love getting library books on my Kindle. And I especially enjoy doing Magic Jigsaw Puzzles in the evening while I semi-watch tv.
";5.0;B0BHZT5S12
Amazon Customer;This is a great tablet.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 2, 2024;United States;"
This is a wonderful tablet. It is lightweight and easy to use. I use it all the time for my e mail, contacting friends, and playing some really fun games. I would highly recommend this tablet.
";5.0;B0BHZT5S12
Sandy Burkett;New Fire;Digital Storage Capacity: 64 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 30, 2024;United States;"
I loved my original Fire but this has nice extra features and the touch screen is more sensitive
";5.0;B0BHZT5S12
Diane Vandergriff;Great!;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: LilacStyle: Amazon Fire HD 10;Verified Purchase;April 10, 2024;United States;"
Produced arrived in a timely manner. It was exactly like it was described. Works great. Readability is awesome! Picture is clear!
";4.0;B0BHZT5S12
Dennis Cash;I like it.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 30, 2024;United States;"
The ""Fire Tablet"" line is great.
";4.0;B0BHZT5S12
Kindle Customer;Love Amazon Fire;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: BlackStyle: Amazon Fire HD 10;Verified Purchase;April 11, 2024;United States;"
I replaced a really old Fire and love the size, speed, and storage of the new one. Got the keyboard as well and they are a great pair. Thank you!!!
";5.0;B0BHZT5S12
Joe G;Great tablet for the price.;Digital Storage Capacity: 32 GBOffer Type: With Lockscreen AdsColor: OceanStyle: Amazon Fire HD 10;Verified Purchase;May 1, 2024;United States;"
This is the 3rd Fire tablet I've ordered and am very happy with the speed and graphics.
";5.0;B0BHZT5S12
