username;title;model;verified;date;region;text;stars;id
Zw;Nope, it can’t detect all pet poop 💩;Color: Black;Verified Purchase;December 3, 2023;United States;"
Upgraded from S7 to S8 because my S7 ate a dog poop and broke. This S8 improved a bit, but it only detects big pile of pet waste( for example,  a small pumpkin on the floor,  it correctly identifies it as a waste and goes around it)…. But, anything smaller than that, it goes directly into it and sucks the 💩, like the one in the first pic ( that’s a mochi, but it’s very similar to my dog’s poop)☹️
";2.0;B0BVB5PTDK
william r bradford;Water filter Error - no customer support;Color: White;Verified Purchase;January 13, 2024;United States;"
Out of the box, the Roborock S8 Pro continued to give error message that water filter not correctly installed and it won’t mop.  Checked it multiple times.  Product support emails go unanswered and support phone number is not answered.  I guess only option is a return.
";2.0;B0BVB5PTDK
Ray;Save your money and save yourself from a headache;Color: White;Verified Purchase;December 16, 2023;United States;"
Pros: When it is operational, it is functioning good. The best way I used this is to separate vacuuming and mopping. That worked best for me.Cons: Fragile parts - After a couple of months of using this, the side brush gearbox and recharge sensor assembly went bad. I did not expect this from a device this expensive to go bad that quicklyCustomer Service - After communicating this with the customer support, they decided to try and fix it. They promised a WEEK but got the device back after a month and half after claiming that the parts are not in stock with no definite timeline when it will arrive. I asked if we can just replace it and miraculously they found the parts they are looking for. They sent the device back worse than ever. It looked like they tested it in a coal mine and then sent it back to us (see pictures). Save yourself some money and find something else and also one of the worst customer support I received
";1.0;B0BVB5PTDK
Richard;Expected better for the price;Color: Black;Verified Purchase;November 14, 2023;United States;"
I use Eufy robot vacuum for the longest time. Fairly simple, but gets the job done. I'm switching back.This machine gets needless stuck running straight into a leg of a chair instead of moving around it. It is unable to vacuum my rug at all. I'm glad I vacuum in addition to this machine and inhavent sold my old robot vacuum. I don't trust it enough to use the moping feature.
";2.0;B0BVB5PTDK
Maryam;What a disappointment;Color: Black;Verified Purchase;April 29, 2024;United States;"
I waited so long to purchase this because of how expensive it is. I got a brand new one and it came with all sort of problems and errors. The mop doesn't get wet, the brush gets jammed and cannot clean the mop and it keep saying the dust bin is not installed which is incorrect. And I feel there are more, I just haven't discovered them yet! I am wondering how could they miss so many faults. Very disappointed!!!
";1.0;B0BVB5PTDK
Maria;Does not work;Color: Black;Verified Purchase;February 18, 2024;United States;"
After several attempts and sending it back to manufacturer on my dime, we give up. Paid a huge price for large piece of garbage. It constantly has “internal errors” and simply quits working. We bought it to clean the epoxy floors of our salon and it worked the first two weeks then has been pretty much usless. We ttry to call customer support but they run us through tests and then put me on hold for extended wait times to try to figure it out. I simply dont have the time to call them daily. We had to send it back once. When we received it after they “fixed it” we charged it up and it wouldnt run. Dont waste your money
";1.0;B0BVB5PTDK
Yoo;Do not buy this, you will end up having this problem in the first two weeks of owning this.;Color: White;Verified Purchase;January 18, 2024;United States;"




                    The media could not be loaded.
                



I don't want to waste my time with a review I never do but I had to with this I felt it was my responsibility to tell everyone that you'll love this product the first two weeks then it'll have all kinds of errors , customer support is just not it still in ghe process of having something done it's been like 3 plus weeks now of trying to get this fixed. I'm sick and tired of this product I bought this for my elderly mother and it's just trash. she's making excuses for this and that's not a good feeling for me. I spent over 1k for her Christmas gift I wanted it to be nice well its not.on top or that they suggest using their brand of solutions only claiming that others will clog the machine. just another manipulative corporation with deceptive tactics and a product that works for 5 minutes. slay
";1.0;B0BVB5PTDK
Edgar Martinez;Terrible customer support;Color: Black;Verified Purchase;February 13, 2024;United States;"
Dock failed after 30 days. Terrible customer support. They tell you to relocate the dock and send a video over and over. They refuse to replace the dock. The vacuum fails to dock and simply stops in front of the dock and runs it's battery out. AI fails to detect most objects and it frequently just runs them over. Cat turd got stuck inside it. Unit scuffs walls and frequently rams into doors. But above all, the customer support is absolutely garbage and they cut and paste from a script over and over. Trying to get support for over a month now. Unit only worked for a couple of weeks before the dock failed. Purchase a different brand.
";1.0;B0BVB5PTDK
Terry;If you large dogs OR a white tile, AVOID;Color: White;Verified Purchase;November 26, 2023;United States;"
We originally swapped from the Roomba S7 to the Roborock and were orginally super excited. Unfortunately that excitement died quickly as we returned it 3 days later.The Auto-empty bin only empties at the end of jobs, once filled IT WILL NOT empty itself like Roombas do. Instead it just pushed dirt, debris, pet bedding and hair all over the place. The mopping feature was a let down as well. 70% of our home is white tile, it left terrible streaks all throughout and once I used the cross wave on the floor, the water was still black. For $1600 I expected way more functionality. Glad I was able to return it before Cyber Monday ended so I can buy and tryout the IRobot J9+ Combo.If you decide to read this and ignore, I will say the White does look super slick in person. Just sucks it was useless for us.
";1.0;B0BVB5PTDK
Oyvind ;Why do we need a passcode for a vacumm?;Color: Black;Verified Purchase;January 31, 2024;United States;"
Can't get app to get set up. ready to return product it's so frustrating.
";2.0;B0BVB5PTDK
Sandra R.;Great Work but damage after 1 month;Color: White;Verified Purchase;November 11, 2023;United States;"
I like it, but after a month working, it has error with sensor, (Error LiDAR) I tried to call to Roborock but it is so hard the communication, I didn't get contact them after 2 days, to be honest I don't want to take more time with it, it is very expensive and customer services should expedite...
";2.0;B0BVB5PTDK
buisnessduck;Worked for a week;Color: Black;Verified Purchase;February 29, 2024;United States;"
This was a wildly expensive lesson. It worked for a week and then we had to send it back to get fixed. It then worked for another week and now they are telling us, just send it back in or they will send us a refurbished one that was returned by another dissatisfied customer. So if you want to spend every 3rd weekend at a UPS store because they sold you a very expensive lemon, and if you want customer service that will give you an eye twitch, then by all means, buy one.
";1.0;B0BVB5PTDK
Dara Watson;Very sad this needs to be returned;Color: Black;Verified Purchase;July 16, 2023;United States;"
I lovedddddd this little robot helper. I was a game changer. However, after less than a month many errors began. Some were simple like not putting the filter correctly but this latest one is a charger error. The robot will not connect back to the dock to charge I have to manually put it back which I don’t mind but not for as much as it costs. Haven’t even had it a month yet. It going back. My kids think it’s part of the family already. We are all very sad. Lol
";2.0;B0BVB5PTDK
Koala King;BUYER BEWARE!!  Terrible experience.  total loss even return was never refunded!!;Color: Black;Verified Purchase;March 18, 2024;United States;"
Defective dirt work hours with support to spend dozens or messages ended up upon return they kept the item and refused to refund me because of some wild accusations that were impossible . I lost the full  price for this order. extreme loss  iahve thousands of purchases a year for over a decade. Never once have I left this kind of review. or had this experience,
";1.0;B0BVB5PTDK
Shadow;$1600 and it stopped mopping after 6-months;Color: Black;Verified Purchase;October 12, 2023;United States;"




                    The media could not be loaded.
                



This is my 3rd Roborock and until recently I was a very happy customer. After 6-months, the $1,600 robot stopped mopping. The mop is bone dry every time, the base gives no error, but it never pumps water into the robot and never makes the mop wet. See the attached video. I've tried everything that customer support recommended (check the seals, the vent, the hose inside the clean water tank) and its still not working.I expect such an expensive robot to work better than this. It has obvious design flaws including that the hose inside the water tank is held in place by nothing more than friction. Over time it will come loose and you have to pry the clean water tank open to put the hose back on, which is ridiculous. They should have designed it with a locking mechanism to make sure mechanical movement doesn't jar it loose.I would not buy this robot until they ensure mopping is reliable.
";1.0;B0BVB5PTDK
karolin;The company that deceives the public;Color: Black;Verified Purchase;March 12, 2024;United States;"
Warning,,,,, anyone thinking of purchasing this bad product,,,do not purchaseI have had the product for 3 months, it stopped working, it just doesn't work anymore and the worst is that there is no one to talk to, Amazon gave me the company's phone number for a week, I try to call but there is no answerUnfortunately Amazon can't help eitherKeep your money
";1.0;B0BVB5PTDK
David ;Useless for House with Children or Pets. Gets stuck on anything.;Color: Black;Verified Purchase;July 4, 2023;United States;"




                    The media could not be loaded.
                



Vacuum Gets clogged and stuck on any tiny clutter left by a child, such as a tissue, small paper, or plastic, string etc.Chineese company, so I do not trust ANY reviews.I researched and it appears that the same vaccum with a different name is sold in china 1/3 the price:G10=S7 Pro Ultra, sells for 3100RMB =$427,G20=S8 Pro Ultra, sells for 5000RMB=$689.They are ripping off USA customers.They do have good customer service.
";2.0;B0BVB5PTDK
Brittney;This is only worth maybe $750 max.;Color: Black;Verified Purchase;February 1, 2024;United States;"
I replaced my iRobot mop and vacuum for my wife with this. It is no where even close to being worth $1599. I got it on sale at $1199 and feel it isn't adequate for that price range. It does such a poor job of mopping and vacuuming we are having to run it up to 4 times a day. It does a better job on carpet. My tile floor it does a decent job on. We even bought the official roborock mop water additive and it doesnt make it better or worse from straight water.
";1.0;B0BVB5PTDK
MrsAckard;Will not connect to Internet connection that is running 2.4 & 5 GHz;Color: White;Verified Purchase;January 24, 2024;United States;"
I have my Internet set up so it does both 2.4 & 5 ghz. This unit Refuses to accept that and I have to change my Internet to 2.4 ONLY in order to get it to run. The issue is when work I need  5 GHz so you have to constantly change back-and-forth and it’s really sad with technology out there that they can’t get it to run on 5 GHz or scan to see the 2.4 GHz.  So make sure you read the description before buying. I was going to buy a second one, but I have now changed my mind.
";1.0;B0BVB5PTDK
Maxim Konstantinovski;Much promise but failed on the 1st day.;Color: Black;Verified Purchase;November 26, 2023;United States;"
Just got this vacuum on Black Friday. We are a family of 3 with a dog :). I did a bunch of research around other robots and was looking forward to having a little help around the house especially since my wife was starting her new job in December. But the unit failed with dreaded “LiDAR Sensor error” after a few minutes of use. This is apparently a known quantity issue. I try to reach the support line using the phone number provided by Amazon but the line just hangs up the phone on you. So now the unit is going back. I just wish manufacturers were using quality parts for this expensive devices.
";1.0;B0BVB5PTDK
Jon;Rip off;Color: White;Verified Purchase;January 16, 2024;United States;"
This vacuum worked great. I bought it in August and I had to send it into the company for a repair. I keptGetting an error 13, saying to clean sensors. I followed the directions and cleaned the sensors multiple times.But the 1 star is for when I sent it in for repair. They told be I send in the wrong vacuum. They said I send in a S6 when the vacuum is a S8 pro. AfterWeeks of frustration they never fixed my roborock vacuum. I will never purchase another thing from this company again!  I was scammed!
";1.0;B0BVB5PTDK
Micaela;Wanted this to work desperately but it has been a nightmare experience so far.;Color: White;Verified Purchase;September 29, 2023;United States;"
Because this is a newer piece of equipment, there is almost no online information or resources when this thing isn't working right. We have had the dreaded error 42 whenever trying to wash the mop head, a key part of the mopping process as the mop head is typically washed multiple times during mopping. Following all the recommendations to fix it does not fix it, and this seems to be the experience for most of the people who get this error. So now we have to be massively inconvenienced and return this large and heavy box and hope if we try again that we don't get a defective product. Overall, you are paying for the tech and premise, because the machine itself and it's hub are very cheap feeling plastic and not fully fleshed out.
";1.0;B0BVB5PTDK
IRMaryAnn;Roborock was filthy!;Color: Black;Verified Purchase;March 28, 2024;United States;"
I purchased a NEW $1000 latest version of Roborock as a wedding present. It arrived used, filthy, with nasty water still in the mop area. There was also a bag full of debris. It was shocking!
";1.0;B0BVB5PTDK
Christian;Problems with vaccuum since day 1;Color: White;Verified Purchase;May 7, 2023;United States;"
Vaccuum cannot find the dock station 90% of the time.  Even when it's right in front of the vaccuum, it starts to move towards it but somehow it cannot find it accurately and starts to drive away from it little by little until it errors out indicating it couldn't find the dock.  The dustbin always gives an error about not being able to empty it, not a single time since I bought it, so the duct is not clogged or anything, and it makes a lot of noise so I know its not that the dock is not able to suck the dust but its simply not emptying the dust bin.  I had an Roborock S5 that is still working, I have it cleaning the garage now, that one is better than this one for sure, way less features but at least it worked.  Without the dustbin cleaning, its like not having that feature.  And I have to place it on the dock myself, the old one does it on its own.
";1.0;B0BVB5PTDK
Sam P.;The cleaning solution will stain your floors! Not very smart.;Color: White;Verified Purchase;February 14, 2024;United States;"




                    The media could not be loaded.
                



It ruined my floors horribly.Will be returning it. I will probably be facing monetary charges since it ruined the floors at my rental. Also, it is not very smart, sometimes it gets stuck when it is trying to return home and it cannot pull itself to get back home. I had to use it three times for it to vacuum properly as it left behind a lot of debris.
";1.0;B0BVB5PTDK
ToothDoctor;Mopping died in two weeks time;Color: Black;Verified Purchase;February 12, 2024;United States;"
Worked great while it worked.  The mopping feature died.  No water.  Pump vibrates, but no water has left the tank, no water into the dirty water tank, and no amount of ""Wash the mop"" will fix it.  Really upsetting for a 1200$ mop.  Contacted support and radio silence.
";1.0;B0BVB5PTDK
zumbamama;Was good;Color: White;Verified Purchase;April 20, 2024;United States;"
I loved it till it started smelling like it had electrical issues and I have only had  it 4 months
";1.0;B0BVB5PTDK
Kenneth A. Carr;You are going to love it until it breaks, and it will. I warned you.;Color: Black;Verified Purchase;November 2, 2023;United States;"
The first unit failed in 30 days. The battery started to overheat and they told me to remove it from the charging stand because it could catch on fire. Nice... The new replacement unit failed in 60 days. Beijing customer says it is my fault that their electric mop got water in it. It's perplexing that even a standard cell phone can withstand accidental exposure to water, yet a premium wet mop designed for water-intensive tasks is seemingly devoid of such basic protective features. How is that possible? You are going to love it until it breaks, and it will. I warned you.
";1.0;B0BVB5PTDK
Taylor Stovall;Wont connect to any WiFi.;Color: Black;Verified Purchase;April 9, 2024;United States;"
Won’t connect to my WiFi, so I can’t use my $1,000 vacuum. Tell me how that makes sense. Don’t waste your money.
";1.0;B0BVB5PTDK
Amazon Customer;Setting up is extremely difficult;Color: Black;Verified Purchase;December 17, 2023;United States;"
This product is so difficult to set up and if have to call customer service be prepared to loose couple of hours of your valuable time. You have to slow down your WiFi to 2.4 GHz i think that’s pretty backwards. After installing their app on my i phone seems like stuff crashing has become a frequent event. Once you finally complete setting it up the next challenge is operating this machine. I would not recommend to friends and or family in this case wouldn’t even recommend to people I don’t even like
";1.0;B0BVB5PTDK
Cindy ;Meh after six months;Color: Black;Verified Purchase;December 24, 2023;United States;"
At first the thing was awesome. It kept our floors really clean. After six months, though, it keeps getting confused as to the map, the cleaning isn't what it used to be. The mop was never amazing, but it did a good job. Now it doesn't clean even the most minor of juice spills. For the cost, it isn't worth it.EDIT at 7 months: The dock doesnt clean the mop and the robot wont refill with water to wash floors. It seems that this very expensive product has a very short life.
";1.0;B0BVB5PTDK
Gunslingor;I mean...;Color: Black;Verified Purchase;June 13, 2023;United States;"
It's the greatest, I love it more than my dog.Moved in, started a garden, tracked in dirt and hay for 3 months without a vacuum owned. Bought the s7, didn't open it, returned it when I heard s8 was coming... waited another 6 weeks, swept my rug with a brume a little, lol. It arrived! 3 full passes house was perfect, good as new. 2 or 3 months later, 1 maintenance act, 2 water refills, 1 full claim a week with a really messy gardening bachelor... its like I got a house wife! Floors are perfect, now they need to solve raised horizontal spaces, shelves and counters, come on roboguys do it!!!Edit: 6 months later, dropped to 1 star... they want 25$ for 1 mop replacement. Now they are just trying to rip people off with price gouging. Don't fall for the scam, only buy Bayless and from a more ethical vendor.
";1.0;B0BVB5PTDK
Eric;BUYER BEWARE - Get a Roomba Instead;Color: Black;Verified Purchase;February 13, 2024;United States;"




                    The media could not be loaded.
                



This item is triple the price of a roomba and works terribly. I have 2 other roombas in my house that have stronger suction and don’t pick up cords and works beautifully. Don’t waste your money on this and make the mistake I did. Get a roomba instead.
";1.0;B0BVB5PTDK
Scot;Avoid this product. Better companies out there to buy from.;Color: Black;Verified Purchase;February 3, 2024;United States;"
We received the product and it does not work and when trying to return the only option was to stay home and wait days for UPS driver who showed up once a week later when we were not home. We could not just take to Amazon drop off or UPS store. They want to make returns as hard as possible.
";1.0;B0BVB5PTDK
Jenny Chi;break after 6 month;Color: White;Verified Purchase;April 28, 2024;United States;"
right after the warranty it stoped charging. don't buy this piece of ****
";1.0;B0BVB5PTDK
cbrown;Couldn't get it to work.;Color: Black;Verified Purchase;March 6, 2024;United States;"
We never got to use it.  Couldn't get it set up and when we called for help, they sent us a email.  We are seniors and can navigate technology, sometimes with help.
";1.0;B0BVB5PTDK
Fe;App won’t work;Color: White;Verified Purchase;February 19, 2024;United States;"
I had to return this because, despite following all instructions to connect the device to my 2.4 GhZ network, it was failing to connect. I suggest you try the connection before you set up everything. What a shame!
";1.0;B0BVB5PTDK
Jen;Not worth the money;Color: Black;Verified Purchase;January 9, 2024;United States;"
This robot vacuum is extremely temperamental. It constantly pauses cleaning, dies during a cleaning or gets stuck despite having mapped the rooms. My ancient roomba is far less problematic. It doesn’t seem to mop consistently and misses quite a bit of dirt. I have already changed the mop pad out and maintain the machine but it is so difficult my eldest daughter told me I need to file it as a dependent on my taxes.
";1.0;B0BVB5PTDK
Sunny ;S8 so disappointing for $ 1700.00;Color: White;Verified Purchase;September 14, 2023;United States;"
Just after using it for one month, the brushes get jammed and not able to clean completely.
";2.0;B0BVB5PTDK
Walter;Disappointed;Color: Black;Verified Purchase;April 7, 2024;United States;"
Battery life is dramatically reduced after 6 months
";1.0;B0BVB5PTDK
Amazon Customer;Not working well;Color: Black;Verified Purchase;May 1, 2024;United States;"
Not cleaning goodAnd very very slow
";1.0;B0BVB5PTDK
sarah laschkar;Used item !!!;Color: Black;Verified Purchase;February 15, 2024;United States;"
The item wasn’t new. It was used and disgusting.I would like to order this item again. But at the same price. And obviously NEW !!
";1.0;B0BVB5PTDK
Golly G-;Not for T Mobile Users;Color: Black;Verified Purchase;January 11, 2024;United States;"
Read the very end of the product description, where it says it doesn’t work with 5G networks. This means if you have T-Mobile, it will not work on your phone. How one can create such an advanced product that nobody can use who owns advanced products is beyond me….
";1.0;B0BVB5PTDK
AC;Poor outbound and inspection quality;Color: Black;Verified Purchase;November 30, 2023;United States;"
I purchased this robot upon black Friday discounts and it just malfunctioned within ONE hour after I unboxed it. When I was setting the house map, the robot could not return to dock. The robot went forwards and backwards towards the sensor, trying to calibrate its position but it always failed. I tried to reset and restore the machine, but they didn’t help at all. So I returned the machine immediately.
";1.0;B0BVB5PTDK
Alex Zhang;The water can is leaking;Color: White;Verified Purchase;August 9, 2023;United States;"




                    The media could not be loaded.
                



After only half a month of use, the jar of fresh water began to leak. But sweeping and mopping is very clean
";2.0;B0BVB5PTDK
Jerry;Roborock Customer service is the worst,  Amazon was outstanding very helper, gave me replacement.;Color: White;Verified Purchase;January 25, 2024;United States;"
Be sure and buy from Amazon, do not expect any help from Roborock customer suppert,they will just give you a round until you give up.
";1.0;B0BVB5PTDK
Scott Bishop;Dead on Arrival;Color: Black;Verified Purchase;August 25, 2023;United States;"
I'd strongly suggest avoiding Roborock unless you want a $1600 paperweight. My unit worked for less than a week before getting stuck in a state where it couldn't turn on, charge, or even factory reset. Roborock support has been utterly worthless as well - they made absolutely no attempts to troubleshoot the issue, demanded I ship it back, and now I'm stuck waiting multiple weeks for a replacement that I shouldn't have had to deal with in the first place. Pathetic quality control.
";1.0;B0BVB5PTDK
elishia;Didn't like this item;Color: Black;Verified Purchase;February 29, 2024;United States;"
Was not worth the money. It did not work well at all.
";1.0;B0BVB5PTDK
Robert Wasniewski;The product;Color: Black;Verified Purchase;December 1, 2023;United States;"
It doesn't do the whole house, we have to pick it up and bring it into rooms for it to be able to clean the rooms, and it for some reason doesn't know how to find the hub when needing to recharge.
";1.0;B0BVB5PTDK
Bill;Pick up;Color: Black;Verified Purchase;November 2, 2023;United States;"
This is a very expensive device sweeps and mops.However, mopping is not a very good mopping feature.  Do not recommend. Supposedly empty its self. Not very good quality at all for the cost.I do not recommend this item at this cost.
";1.0;B0BVB5PTDK
Simon y.;Out of order after 3 months;Color: Black;Verified Purchase;July 24, 2023;United States;"
This is my second roborock I have. The S7 went out of order within 3 months. I was able to return with a restock fee $200 sth while it was a prime item. The S8 went out of order in 3 months again. I tried everything they said and it still has the fan error. Sometime it has cliff sensor error. The robot keep spinning around and won’t move forward. I won’t try their products anymore. Their robots are so expensive.
";1.0;B0BVB5PTDK
Marcus Vinicius de Macedo e Almeida;Super product and very disappointing;Color: Black;Verified Purchase;September 11, 2023;United States;"
I ve bought this exiting product. It was all good until the robot returned to the base after his first charge. He was unable to charge and was leaving the dock 5 min after connecting to it. The support asked me to make some procedures that did not helped. I am returning the product. Very frustrating for a !$1.5K product
";1.0;B0BVB5PTDK
Danita Poprik;Horrible setup;Color: Black;Verified Purchase;September 19, 2023;United States;"
I spent several weeks trying to get this thing set up including several calls for assistance. I also had my sister and my daughter try it. In the end I was past the return period so I am stuck with this expensive paperweight.
";1.0;B0BVB5PTDK
Regena;Unbelievable - arrived used;Color: Black;Verified Purchase;October 8, 2023;United States;"
Seller - I don’t know about most people, but absolutely unbelievable that a very expensive vacuum arrived used! Dirty mop pad. Debris in the wheels, dirt in vacuum bag. Smells awful. Couldn’t believe it when I opened it. Shame.
";1.0;B0BVB5PTDK
Breen1234;Didn’t even get to use it!;Color: Black;Verified Purchase;April 30, 2023;United States;"
No where on the product page does it say it will NOT work with 5G networks.  I did t find that out until I received it.  It may work great but if I can’t use the app and all the options the app affords, I can buy a cheaper one.  I was really excited to get this and disappointed that I can’t use it.  Boxing it up to send back now.
";1.0;B0BVB5PTDK
Olena;DO NOT USE ON THE MARBLE FLOOR 🚫🚫🚫;Color: White;Verified Purchase;January 23, 2024;United States;"
Scratched marble floor terrible. Polishing will cost me $3500.
";1.0;B0BVB5PTDK
Amazon Customer;Do NOT Buy it;Color: Black;Verified Purchase;October 29, 2023;United States;"
It’s NOT worth spending $1,700 for it. It just worked 2 month! It’s not charging anymore and shows charging error every minute .It’s really frustrating 😖
";1.0;B0BVB5PTDK
Candi;Don’t waste your time and money;Color: Black;Verified Purchase;December 25, 2023;United States;"
Not 5G capable, only good for 2.4G whichis no good for streaming or online banking!
";1.0;B0BVB5PTDK
Taylor;You cannot access to WIFI;Color: Black;Verified Purchase;July 29, 2023;United States;"
Wifi never works. If you are using Iphone, never get accessed. If you are using Xiaomi phone, you can get it only 3days. Nice hardware, but don’t expect software is good as well. Many complaints on Reddit you can find.
";1.0;B0BVB5PTDK
HC;Doesn’t work with big house;Color: White;Verified Purchase;October 15, 2023;United States;"
Worst robot cleaner I’ve ever bought, doesn’t even complete the mapping. Does NOT support WiFi roaming in big home with same WiFi network.
";1.0;B0BVB5PTDK
M. Vijay;Received a damaged product.;Color: Black;Verified Purchase;April 27, 2023;United States;"
I was super excited to use the product but unfortunately the item was damaged. The dock had big scratches and this seemed to be not caused by shipping but rather manufacturing defect. Poor quality control. I was able to request for a refund but it takes couple of weeks to get the refund. There was no option for an exchange.
";1.0;B0BVB5PTDK
Alex;USED !!!!! THAT'S not brand new !!!!;Color: White;Verified Purchase;December 11, 2023;United States;"
USED !!!!! THAT'S not brand new !!!!
";1.0;B0BVB5PTDK
kris e.;Robo failed to operate. Dead and would not charge.;Color: Black;Verified Purchase;December 3, 2023;United States;"
Returned. Failed to turn on.
";1.0;B0BVB5PTDK
