username;title;model;verified;date;region;text;stars;id
J.Steve;Great app, but cleaning power is lacking;Color: White;Verified Purchase;January 6, 2024;United States;"
THE GOOD:This unit has an amazing app.  It can save multiple maps so that it knows the rooms in each level of my house, and if I put it in a random spot and tell it to vacuum a given room, it'll correctly orient itself in ~20 seconds and do as requested.I can also use the app to highlight 1 or more specific area and it'll head straight there, which is great if we spill something on the floor etc.It is much quieter than my Roomba, both because the vacuum itself is quieter but also (importantly) because it doesn't bumble around bumping into things and causing a racket.  I also love that it vacuums room by room, so it'll fully complete a room before moving on to the next one (once you've defined each room on your map).  And the app lets you track its specific progress in real-time.It gets stuck less often than the Roomba since it's able to identify and avoid potential obstacles like wires, for the most part.THE BAD:First off, this is a minor thing but it really disappoints me: the Roborock doesn't leave nice clean vacuum lines in my carpet like my Roomba does.  When I come downstairs in the morning I can't tell if the vacuum has run or not without checking the app.  By contrast, the Roomba always left the carpet looking more freshly vacuumed.Second, the suction power seems fairly weak, even on the max setting.  Sometimes I'll find crumbs on the floor (even the hardwood floor) even after doing a vacuum and mop cycle.  I'm hopeful that I may be able to address this myself by changing the filter more frequently, or having it make more passes each run, or using the ""Max+"" setting (which temporarily disables mopping and uses full power for vacuuming).
";4.0;B0BVB5PTDK
LT;I like it a lot but unfortunately it does not work with 5G WiFi;Color: Black;Verified Purchase;April 24, 2024;United States;"
This is my second Roborock and I must say I like it a lot. It’s smart, cleans well, the apps has a lot of functions. My only complaint is that it does not connect to 5G WiFi, only the 2.4G ones. I did not know about this until we recently upgraded our WiFi router.
";4.0;B0BVB5PTDK
Creepshow2000;Amazing!;Color: Black;Verified Purchase;April 17, 2024;United States;"
I watched it clean my place for the first time and was waiting for it to fail. I kept wanting to laugh or crack a smile every time I thought it was getting confused or stuck. I really wanted to think we are so far from this technology being viable.But I was wrong. Not only did the unit wow me and exceed my expectations, but it never got stuck, confused or failed to provide a fantastic cleaning, even on it's first try! Very impressive technology and would buy again without hesitation.
";5.0;B0BVB5PTDK
Keiko;"Roborock's tagline of ""Forget about cleaning, really"" is very true with the S8";Color: Black;Verified Purchase;May 5, 2023;United States;"
I own a 2nd or 3rd generation Roomba, but with 2 cats and 2 huskies, it just wasn't cutting it anymore. The upgrade to the s8 is like a whole other level of cleaning. I should have done a before and after picture. The difference is that astounding. Let me start with the #1 reason I got the s8: NO CAMERASome people may consider this a negative, but as someone who works in the technology sector, I can't warn people enough. BE CAREFUL WHO GETS YOUR PERSONAL INFORMATION. In this case, I didn't want pictures of the inside of my house going to the internet. (Have you seen the story of the woman who had pictures of her on the toilet sent to the internet by her robot vacuum? That [or worse] can happen to you too.) The s8 uses a lidar system that I dare say is the most accurate at mapping and avoiding obstacles that I've seen. BRAVO and KUDOS to Roborock for using this mapping solution instead of a camera and taking steps to protect my privacy. The ENTIRE tech industry needs to start trending this way. (Yes, I understand the irony of saying this on Amazon.)I watched it as I sent it on it's first mapping run of the house and then as it started it's first real cleaning job. The app interface is incredibly accurate. It showed me what the s8 could see and also showed me where the s8 actually went, tracing it's path with a white line and marking obstacles accurately. In fact, I noticed that the s8 had avoided a spot that had no obstacles, so I checked the app and saw a little cat face icon, letting me know that it was avoiding the fur baby and would get that spot on another pass later. Incredible! And other things I didn't think it would recognize, it popped up an accurate icon for (such as a bar stool and even a pet bed and kennel!)Mopping is completely hands free with Pro Ultra Rock Dock. You only need 1 a cap full of the cleaning solution per each fill up of the clean water tank. I ran the s8 at full intensity 4-5 times from evening to overnight via scheduling (I was really breaking it in) and in the morning I woke to find a pop up letting me know to empty the dirty water tank and fill up the solution. The dock also cleans the mop for me as well as air-dries the pad to prevent mold.As far as noise, the noisiest part of the entire experience is the 10-15 seconds the dock empties the s8's dust bin. Other than that, the s8 is so quiet even at MAX+ power, I was concerned that it wasn't operating at 100% (compared to the extremely noisy Roomba I previously had.) On quiet modes, the s8 is so quiet, you may not know where it is without looking at the app.There's so much more I could say, but I've gone on long enough. If I had to come up with a negative, I'll say that there are so many features and settings available in the app, it can get overwhelming to non-techie folks. Oh and for those of us who are techies - one negative is that if you're the type of person who keeps your data secure, the app has a hard time if your phone or tablet is connected to a VPN. You'll have to disable it for the first time connection.Other than that, I don't know what else to say. Want to not have to think about cleaning? Get the roborock S8 Pro Ultra
";5.0;B0BVB5PTDK
Alex;Best robot vacuum by far!;Color: Black;Verified Purchase;March 8, 2024;United States;"
I've owned multiple Ecovac robot vacuums, and I finally had enough of their issues to try something new. So far, I'm extremely happy with the Roborock. The vacuum is way more intelligent. It doesn't get stuck at all like the Ecovac I had, which would go haywire and back into everything. The Roborock also has many settings you can tweak to fit your life and house. I have a mix of carpet and hard floors and even the actual cleaning function has been hands down better than my previous vacuums. The big test will be to see how the longevity of the dock and vacuum hold up over the next year. However, after a solid 3-4 weeks of vacuum cleaning daily, everything has been working great. I've also not had any issues with the map freaking out and disappearing or creating a new one. I had this problem every other day with the Ecovac and had to go through, delete the map, and have it start all over. It was really interesting as well to see how the Roborock can identify objects correctly; for example, it showed on the map that it had detected an actual shoe that one of my kids had left out.
";5.0;B0BVB5PTDK
Sandy Campbell;Totally Awesome machine, with some caveats;Color: Black;Verified Purchase;December 25, 2023;United States;"
This machine is an awesome mopping and sweeping machine.  You can control the suction power in different rooms, set different floor materials, and much more.  It has been a lifesaver for me.The reason I only gave it 4 stars is because there are some downsides.  1.  In order to work the machine with the app on your phone, you have to have 2.4ghz internet, meaning your 5G has to be split.  That took some doing.  It works perfectly now that it's split.  2.  The MAJOR issue for me has been trying to program the machine to clean rooms in a specific order.  For almost a month, I was emailing and calling Roborock DAILY, trying to figure out why I can't program this machine to clean rooms in a specific order.  For the first 2 weeks or so, I was asked to send pics of the map of my home, told to do different things to make the app divide the rooms so the Sequence option would show up, etc.  For the next week or so, I was told that the machine can't be programed, and the Sequence option isn't available.  I can't tell you how many days of my life I've wasted trying to work this out.  The representatives obviously have no clue how this machine works.After spending many hours trying to figure this out, I finally got it.  You CAN program this machine to clean in a specific order.  If you set up zones on your map, the order in which you set the zones, is the order that the machine will clean in.  i.e.:  The first zone you set is the bathroom, 2nd bedroom, 3rd kitchen, 4th laundry, 5th den, etc.  The machine will clean the bathroom 1st, bedroom 2nd, kitchen 3td, laundry 4th, den 5th.  I hope this is helpful because it drove me nuts!
";4.0;B0BVB5PTDK
Y. Belopolsky;Truly the absolute best and worth the hours in your life spent cleaning;Color: Black;Verified Purchase;March 3, 2024;United States;"
I had a cheaper robot for a couple of years just trying out the robot cleaning realm and then decided to upgrade since my place is all hardwood and could likely get a good cleaning with a robot. I was decided between this one and the ecovac deebot which are similar high end price ranges. Doing my research the round robot vacuums seemed to be able to get corners better than the square shape, which was surprising to me so I decided to go with the robovac. I have not only been surprised by how good and time saving this is but amazed in every aspect. The drying the mop really does take away any smell component. I’ve cleaned each piece and it’s super easy. I’ve had to contact support 1x because it was doing funny things and not being able to dock and they went above and beyond truly. Sent me videos and showed me how to send a report of what my robot was doing as well as step by step instructions on how to fix it which instantly worked. I am so happy with this product and have used it way more often than I thought. There’s truly no area left poorly cleaned and I’m so happy. Worth every penny.
";5.0;B0BVB5PTDK
KlaudiaG;It really mops!;Color: Black;Verified Purchase;March 5, 2024;United States;"
I took a while to decide which robot to buy and I’m so happy we picked these one. Last robot we had was a Roomba and a Braava to mop and the braava was just so disappointing. Roomba was ok, but it’s miss spots here and there.The Roborock is so superior to those too combined. Our braava would only get the floor wet, but my perception is that it wasn’t heavy enough to actually clean. I have two messy kids who love “to cook” a dog and a cat, so moping is hard work here. I had my doubts but after reading so many great reviews I decided to splurge and get it. It MOPS!! it looks like when our cleaning lady does it 😁 I am beyond happy with the way our floors and carpets look. Also it’s our first robot with smart mapping, love that it can learn different maps. I know I’m a little late to the party, but I’m amazed. To be able to divide rooms, pick materials, the orientation of wood, etc. its great. Also our house is big and it takes waaay less than our Roomba used to. Buy it, you won’t regret it
";5.0;B0BVB5PTDK
Lisa;Why did I wait so long????;Color: Black;Verified Purchase;April 2, 2024;United States;"
My nephew recommended this S8 Pro to me about a year ago but I put off getting it.  I finally bit the bullet during the spring sale and boy am I glad I did.  Love this thing!  My floors are so clean!  I like that I can choose which rooms to clean when as I live in a one story house.  I want to run it at night for the majority of the house but need to do my master bedroom during the day so it doesn't wake me.  Overall this thing is amazing and I highly recommend it.
";5.0;B0BVB5PTDK
Jayme Pechan;Finally one I like;Color: Black;Verified Purchase;December 26, 2023;United States;"
I have had various other brands over the years and they all suffered from the same stupid software issues. Here are the things that I have noticed that the S8 does better than all the other ones I have tried…1) the mapping mode would just enter the room and look around. It didn’t have to cover every square inch like the others. So the full map only took a couple minutes. When it finished this, I asked my wife… did it even do it? So she showed me the map in the app. Omg, it was awesome.2) its auto breakdown of the rooms was not great but I was able to merge everything together and split at better locations. My wife struggled with this but it wasn’t bad and only needs to be done once. Compared to others, this was simple.3) it finds the walls and obstacles without running into them. My wife has had to paint the baseboards so many times over the years because the other brands would just constantly run into the walls. This one doesnt even run into a balloon on the floor. How cool.4) i had to pause and move it once. Other brands would be completely lost at that point and would not make it home. The S8, figured out where it was and picked up where it left off. Omg amazing.5) it is only one machine and would vacuum and mop on the same pass. Its hard to describe how much faster it is this way and it works well.6) it is so quiet compared to the other ones i had. Although I haven’t tried, i could probably do a conference calls while this is busy in the same room.Most of my house is tile with bedrooms carpet and we out a rug in the living room. Works well on all these. I was commenting to my wife that this is the first one I actually like. The others were noisy and irritating and she would have it run all day.
";5.0;B0BVB5PTDK
George M.;My roborock stopped working several weeks ago;Color: Black;Verified Purchase;February 14, 2024;United States;"
While the robo was working it did a good job.  Do to my wife's stoke she is unable to help care for our home. It was very helpful in keeping the floors clean.  Make long story short I took the implications of roborock support distasteful  I felt insulted by thier instruction on returning the item for repair.  So, I gave the roborock a decent burial and trashed it.  This is the third time had problems with high dollar purchases.  I don't blame your company I blame the companies and delivery service for broken items two of which I repaired after they arrived.  Im considering local direct buy only on high dollar items.
";4.0;B0BVB5PTDK
Pyre8;It does a fantastic clean up!;Color: Black;Verified Purchase;May 2, 2024;United States;"
This thing is wonderful! Cleans the floor and the obstacle avoidance really is good. Mopping is really good! I come home to a clean floor everyday now!
";5.0;B0BVB5PTDK
David Tram;Works great!  One less chorus to do.;Color: Black;Verified Purchase;May 8, 2024;United States;"
Great suction, obstacle avoidance, app is good.  Overall, these home robots will continue to get better.  Cheers!
";5.0;B0BVB5PTDK
Adil Hussain;Never mop or vacuum again;Color: White;Verified Purchase;April 1, 2024;United States;"
I purchased this machine as well as the flagship iRobot. The Roborock has a LIDAR sensor (and the iRobot doesn't), which enables the Roborock robot vacuum to navigate much better than the iRobot vacuums. As a result, the Roborock cleans my apartment quickly/efficiently, whereas the iRobot takes about twice as long as it becomes confused and travels around my apartment trying to find its home, ha ha. iRobot: please add a LIDAR sensor to your machines.
";5.0;B0BVB5PTDK
Stephanie S.;Best robot vacuum purchase I have ever made (and I've made a few);Color: Black;Verified Purchase;January 6, 2024;United States;"
They say you get what you pay for, and it's never been more true for me than with this purchase. This is my 4th robot vacuum (2 Ecovacs and 1 Roomba previously), and this one far outshines its predecessors (it also was the most expensive). But it has been worth every single penny. I have two large dogs (a St. Bernard and a Golden Retriever), and they shed like it is their JOB! All previous models got the hair tangled up in the brushes/wheels (both), or the suction wasn't strong enough to empty the bag into the base (Ecovacs), or they didn't do a great job (both) - but this one has been phenomenal. It does an amazing job picking up all debris, dirt, and dog hair, and I've had no jams at all. The brushes detangle themselves, and the main multi-directional wheel is easy to remove, so if/when hair does build up there, I can just pop it out to clean (the Roomba had this, too; Ecovacs did not). The mopping feature works really, really well and I LOVE that it dries the mop head so no smelliness. My Ecovacs (supposedly) mopped, too, but it did such a poor job that I never used the feature. Plus, it had to run separately from the vacuum (attach mopping head). This one is all built-in and does an all-in-one. It actually ""lifts"" the mop head out of the way when it detects carpet. The app is great; scheduling is a breeze. It doesn't ""lose connection"" to my network constantly (looking at you, Roomba), and it displays a very accurate map, allowing me to see just what has been vacuumed/mopped. All-in-all, I couldn't be more pleased with this product, and I highly recommend it to anyone who wants the best and is willing to pay the price for it. I would buy it again. No question.
";5.0;B0BVB5PTDK
Julia Z;I: We Love This Machine;Color: White;Verified Purchase;April 20, 2024;United States;"
The Best thing ever.Sweeps, mops, cleans itself, and the cat loves it!This is my 3rd Roborock.The S5 takes care of the upstairs, and the latest and greatest handles the downstairs.Five stars.I've been a loyal Roborock girl and would love to be a spokesperson for this brand.
";5.0;B0BVB5PTDK
BRLbeleza;Great robot!;Color: White;Verified Purchase;January 30, 2024;United States;"
It’s louder than I expected and talks a lot, announcing its actions lol but it cleans fantastically. I moved into an apartment with vinyl tile flooring and hadn’t yet mopped or vacuumed in 2 months. There were little bits of cardboard and tape from cutting moving boxes open and a few crumbs in the kitchen and some visible dust bunnies throughout the space. I ran it for the first time yesterday evening. It mapped the space well and got to work. It ran for a bit, announcing it was cleaning the mop 2 or 3 times but when it announced it was done and returning to the dock I was truly impressed. It collected everything. The main brushes jammed once but it was a breeze to remove the item and reinstall the brushes. The only thing I’m not wowed by is the Roborock app but I’m figuring it out. It was definitely a splurge that I’m still paying for but so far I’m delighted with it. This is my third robovac/mop and by far the most expensive one I’ve tried. Unlike others I’ve had, this one did everything itself. No installing a mop pad or cleaning it or guiding the robot around obstacles or picking it up to have it run over an area a second time… outside of clearing the jam I did nothing. They’ve engineered a really terrific machine here. Recommended—if it’s within your budget this is the one to get!
";5.0;B0BVB5PTDK
W. Stebler;SO much better than iRobot;Color: Black;Verified Purchase;December 24, 2023;United States;"
I've had an iRobot J6+ vacuum (the one with a camera specifically made to avoid pet poop) for a few years now and although I've been generally pleased with how the iRobot cleans, the robot's ability to navigate is simply horrible.  I've watched in amazement many times as it seemed to turn back and forth randomly as if completely confused.  Sometimes it comes out of the dock and immediately gives up trying to go to a room that is clearly on its map.  Crazy.The Roborock S8 Pro, which uses Lidar, maps the entire space in about 10 minutes and flawlessly moves around the house without hitting things continuously.  It still has trouble from time to time, but in general it operates so much more intelligently.  The app and capabilities are much more advanced as well.  Vacuuming is good - at least equivalent to the iRobot.  Mopping is decent, but the mop is not exactly as wet as I would like it to be.  If the floor is not flat, it can miss certain areas.All in all I'd certainly recommend this vac/mop combo
";4.0;B0BVB5PTDK
Sharon Capizzi;Good but not great so far;Color: White;Verified Purchase;December 15, 2023;United States;"




                    The media could not be loaded.
                



I have been using the roborock 8s pro for about 3 weeks.  Overall, it seems to mop & vacuum really well especially on the highest setting.  I have about 1300sf of polished Travertine and it is shiny after a mopping on high!  It makes really well with a minimum of adjustments to separate rooms and delineate where rugs are and no go zones.  ( I even did a no go zones around the Christmas tree skirt and it worked perfectly!  The only 2problems I have experienced is 1 major and 1 minor.  The minor is that it has a bit of a problem getting up into an area low pile rug in my LR but it does finally make it.  The MAJOR problem I have is that it is not self evacuating the dust bin.  I have been in contact with tech support regarding the problem.  They were very nice on the phone and then send you a bunch of pictures for you to compare how yours is set up and how it should be which was helpful but didn't fix the problem.  Apparently there is some magnet on the dust bin that is necessary and perhaps I don't have it.  That part was never made clear but they offered to exchange it for a new one.  I did ask if it was a refurbished unit and they said it would be new.  In the end I chose to return it thru Amazon as I felt I should stay protected by the return policy in case there was any warranty issues.  I'll adjust my post when I get and use the new one thru Amazon.
";4.0;B0BVB5PTDK
David T.;S8 Ultra Pro is Almost Perfect;Color: White;Verified Purchase;October 26, 2023;United States;"
I've had the S8 Ultra Pro for almost 3 months now, and it's the best all-around robot vacuum I own. I also run 3 other robots: the Ecovac Deebot T8 AIVI, an iRobot J7+ combo, and another iRobot J7+. The S8 Ultra excels in several categories:1. Reliability: It doesn't get stuck or lost, with the Ecovac T8 as a close second. The iRobots often require placement on the dock at least once a week.2. App and Mapping: The S8 has the best app and mapping capabilities, with the iRobot coming in a distant second. The Ecovac T8 struggles with mapping as they get deleted randomly.3. Mopping: The S8 is the best mopping robot, while the iRobot J7+ combo falls way short in this aspect.4. Vacuuming: The S8 excels in all-round vacuuming, although the iRobots perform better on carpet, and the Ecovac T8 is slightly better on hard floors.5. Dock: The S8 boasts the best dock, whereas the Ecovac T8 has the worst.6. Navigation: The S8 has the best navigation, with the Ecovac T8 as a close second, while iRobot's navigation is subpar.7. Obstacle Avoidance: Surprisingly, the iRobot performs best in obstacle avoidance, but it tends to bump into walls and furniture. The S8 and Ecovac T8 rarely touch any obstacles.However, there was a disappointing incident when my S8 vacuum ran over a pet mess. After cleaning it thoroughly, it's back in action. But it’s frustrating my very expensive robot failed with the pet waist.Overall, the S8 remains the best robot in my collection, but I wish the liquid bins were larger as I have to fill/empty them every two cycles. Doubling their size would be ideal.
";4.0;B0BVB5PTDK
Kyle Bellflower;The BEST!;Color: Black;Verified Purchase;April 7, 2024;United States;"
I was back and forth on spending so much money for a robot mop/vacuum and waited for the price to drop ( got it for $999) This thing is amazing. We’ve had no issues with it. If you’re on the fence like I was for 10 months pull the trigger. You will not regret it.
";5.0;B0BVB5PTDK
Madyl;Product is good and hopefully will get more features in future;Color: Black;Verified Purchase;March 24, 2024;United States;"
I did like the concept of this product but currently it is too expensive so I will wait for some time before buying an advanced version
";4.0;B0BVB5PTDK
Jason Chamberlain;A very intelligent robot vacuum/mop;Color: Black;Verified Purchase;August 30, 2023;United States;"
I have been a Roomba user for many years, and still own 2 but my Roomba S9+ has become increasingly unreliable with software updates, so I moved it to a less challenging floor and purchased the Roborock S8 Pro Ultra+ for my main 1000 sq. ft. floor after reading many reviews. So far (11 days and about 10 cleaning runs in) so good. This is by far the most intelligent robot cleaner I have ever had, and it's almost spooky in action.To begin with, its mapping feature is excellent (far superior to my best Roomba)! One run on fast mapping, and it had all the rooms (7) correctly laid out. It correctly identifies bare floors (and wet mops them) and carpets where it increases  the vacuum power and retracts the mop. If I didn't watch it in action, I might not have believed it could really do that. So I can send it into a room with bare floors with throw rugs with no problem.At the beginning and end of a run it cleans the built in mop, sending dirty water to tank for that purpose, loading clean water into the robot, then it air-dries the mop. Lastly it sucks out dirt from the vacuum filter receptacle and starts the recharge process. It clearly announces it is going to do each of these steps (which fascinates my cat.) So...Pros: Hands free automated floor cleaning of varied surfaces (doesn't get stuck and it doesn't damage my oriental rugs, either)Cons: User interface for initially customizing the map is difficult to use;  User interface for setting up selective cleaning jobs (this room or that room kind of thing) is also a little unfriendly - takes some fooling around to get those straight; Oddly doesn't warn you when your fresh water tank is empty.Other than that - GREAT product
";4.0;B0BVB5PTDK
Suzette Sneath;Much better than Top of line Roomba products;Color: White;Verified Purchase;September 9, 2023;United States;"
We have a pretty large house, so I needed two roomba i8 vaccums and 2 roomba m6 moppers to get the downstairs cleaned (without it taking 8 hours).One of my braava m6s stopped working, and it was less than 1 year old. Out of frustration, I decided to try a new product and purchased the Roborock s8 pro ultra. Originally I figured I would just use mopping feature and keep my roomba vaccums.I am so glad I switched to this s8pro ulta. The vacuuming is fantastic, and the mopping capability is far superior to braava.So many features that make this a way better product that I didn’t even think about before.The fact that I don’t have to change the mopping pad everytime is so nice!With a separate vacuums and mopper system you have to let the machines run almost all day so each one finishes their job before the next one starts. Way better and more efficient to have one machine do one pass throughout the home and handle both vacuuming and mopping.The s8pro ultra is actually more quiet than the roomba too which is really nice.I think the most important feature for me so far is that Roborock can ran at night while everyone is sleeping. Roomba would never run at night as it needed light and that was a huge downfall. Roborock did wonderful last night in the dark!I know this price tag is a lot, but I wish I would have purchased this in the beginning as I would have saved money in comparison to roomba products.The mapping feature in Roborock is way better and takes no time at all!I was also worried about my rugs getting wet with the mopper system. We have really expensive and thick rugs throughout the house.One thing I didn’t realize about the Roborock until after I purchased it was it has the ability to start and go right to vacuuming the rugs first, then it will do mopping afterwards so you don’t have to worry about that.I did check to see if any rugs were damp or wet after switching from hard floor to rugs and nothing! Our rugs are about 1/2 inch thick, so again I was extremely impressed.I absolutely love this machine and highly recommend this to anyone looking or on the fence about what product to purchase.I hope it continues to perform as well as it has in the last 24 hours.Hoping they come out with a robot to do laundry next! 🤣
";5.0;B0BVB5PTDK
Austin;Best Customer Service;Color: Black;Verified Purchase;March 15, 2024;United States;"
Broke after a few months. It happens with new tech. But the Roborock staff was quick to respond with a solution. I got my replacement and it’s been great since
";4.0;B0BVB5PTDK
A. Antonio;Waste Your Money On the Other Brand and Then Buy This One;Color: Black;Verified Purchase;December 4, 2023;United States;"
I saw the prices for the Roborocks and balked.  I couldn't justify paying that, so I bought the other big name brand.At first it did a decent job, but it was never perfect.  Why?- It never finished a run.  It almost always got stuck somewhere and needed to be rescued.- Parts wore out faster than I would have liked.- It often thought the bin was full when it was just dirty.- The mop (separate unit) had to be cleaned every other time and cleaned every time.Finally the vacuum stopped emptying.  After looking online, I had to take the stupid thing apart and clean parts of it.  That helped for a while, but then one of the rollers jammed, it didn't know, broke, and started spinning in the broken mounting.  What happened?  It got so hot the plastic melted.  I can only imagine if I hadn't smelled it, the possibility of a fire would have pretty good.That was the last straw.  I bit the bullet and bought this beast.  After a week I learned that buying the other was a total waste of money.How is this better than the other guys?- Mapping is far superior.- Setup is easier- This never gets stuck- The mop actually cleans the floors (the other seemed like it pushed dirt around)- If this says the bin is full - the bin is full.- This goes places the other one wouldn't.- I have a GSD.  This has pulled up a SHOCKING amount of hair, I didn't even know was in the carpet.- This cleans much better.- This one is quieter when it runs and much quieter when it empties.- The other one would get lost and good luck finding it.  This one shows you on the map if you accidently shut it in the bathroom.- Real time tracking of the cleaning jobTime will tell if this holds up well, but so far it's miles and miles beyond the other big name robot vacuums.
";5.0;B0BVB5PTDK
LarryTru;Works great!;Color: Black;Verified Purchase;April 1, 2024;United States;"
It’s worked great do far for us.  The app is a little counter-intuitive for me, but it is obvious they are really trying to build in all the functionality we need.  I’m sure it will improve quickly.
";5.0;B0BVB5PTDK
Ben;Amazing robor;Color: Black;Verified Purchase;March 18, 2024;United States;"
a bit expensive, but it does everything I want it to...it maps out my unit and divides into different section so that I can customize the cleaning in each area. Cleans mops well! I program it to clean my place several times a week, all I just to do is add clean water, dump dirty water once a week, and replace dust bag as needed. Highly recommended！
";5.0;B0BVB5PTDK
WeidonYan;The best product I bought in 2024;Color: Black;Verified Purchase;April 12, 2024;United States;"
I really like my robot, it works great and clean the floor as expected. I would recommend this to any of my friends. I really enjoy it.
";5.0;B0BVB5PTDK
TH;Amazed;Color: White;Verified Purchase;March 23, 2024;United States;"
I bought this Roborock with a lot of doubt. I am so shocked at how well it cleans. Each morning when we come in to the office, it’s like the entire floor has been swept and polished. I am so impressed with this machine! If you have hardwood or laminate floors, get one of these. You won’t be disappointed.
";5.0;B0BVB5PTDK
Mark Busalachi;Best cleaning appliance ever purchased.;Color: Black;Verified Purchase;January 7, 2024;United States;"
Well I have to start out by saying, yes this beast is pricey however worth every penny!  I have owned the competition for several years but nothing compares to Roborock.  This is a well developed product that operates beyond expectations.  My carpets and floors are very well cleaned and I.have had not one issue with this robot.  I get the maintenance on it, because being an engineer of sorts, any product of this caliber need to be maintained thoroughly.  Regularly cleanings, tanks, cleaning brush and filters a must but really it only takes about 20 minutes to complete.  Usually once a week on a Sunday, I wipe it down completely, pull the brushes and rollers and clean the hair that builds up on the stems.  Other than that, cleaning the dirty water tank regularly keeps the unit from foul smells and buildup.  Would purchase again if new model immerges but very happy with this one.  Also would like to say, with any robot vacuum, you absolutely need to prep your home for the scheduled operation of this device.  Making sure no wires are left on the floor, if pets live there, make sure there is no droppings or vomit on your carpet or floors and just pick up anything that might be a hazard to your robot.  Other than that, would totallly recommend this product if affordable to you.
";5.0;B0BVB5PTDK
Tarasa Escoubas;Best purchase of the year!!!;Color: Black;Verified Purchase;January 11, 2024;United States;"
Love my Roborock s8!!! I have been watching it since it was released and wanted to wait until there were a bit more reviews before making this investment. I purchased around the holidays so it was discounted down to 1199. Now that I own it this smart device I would have definitely paid full price. Its such a time saver and it works great. I do walk around and make sure that things are picked up but it will notate things on the map if it finds things it doesn't expect. The mapping is so easy & it improves every time it runs. This saves me many many hours each week in vacuuming and mopping.I have hardwood floors and find it does a great job. I have 3 dogs and it manages the dog hair wonderfully. They are all short haired dogs, 2 are bulldogs & 1 shih tzu...This device is NOT going to scrub up dried bulldog slobber... so you will need to scrub that up. It can also get a little noisy so if you work from home you may not want this running during meetings. The nosiest part is the mop cleaning & sucking out the dirt. I have not used any cleaning solution and strictly use water and it works fine. The 1st run was streaky but each run after that was fine. If you are on the fence...its worth it!!!
";5.0;B0BVB5PTDK
briggs in MI;Works well for sweeping and light mopping.;Color: Black;Verified Purchase;October 8, 2023;United States;"
Works very well for sweeping and light mopping.  Floors look clean and dust free afterwards  The only issue I’ve run into after owning it for 4 months is I keep getting the message to “Check for Air Duct blockages and empty the DustBin”.  When I look the Air Duct is blocked and the dustbin is full.  I empty and unclog them, but it just keeps happening again.  It happens at least every other sweeping and since it requires me to disconnect the power to the dock, turn it upside down, unscrew 3 screws to access and unblock the duct, while doing so, dust and debris are spread all over, negating the dust free, hyper allergenic disposal system.  This process is quite inconvenient, dirty and time consuming.  I have it set to vacuum twice a week, mopping one time, so I am doing this manual unblocking of the duct once a week.  Because of this, I’m still on my first dust/debris bag as it has actually gotten a little debris in it.  We only have 1 short hair cat, so we do have some pet hair, but not a ton of it.  If they could fix this issue, I would give this product 5 stars.  I’ve had 3 other irobot vacuums and this does the best job of keeping the floors clean.  This is my first auto empty, I just wish that feature actually worked.
";4.0;B0BVB5PTDK
Ray;You Deserve This;Color: Black;Verified Purchase;March 7, 2024;United States;"
I am so wildly in love with this machine. I am still getting the hang of navigating remotely and the other amazing features, but worth the purchase. I had my first maintenance clean of the robot and it was so simple. the pieces are color coded and and have specific shapes, making reassembly fool proof. True there are some awkward corners Robo cant reach, but after taking care of 90% of the house, I am not butt hurt to help my Robo buddy.
";5.0;B0BVB5PTDK
jason;Best thing ever;Color: Black;Verified Purchase;April 16, 2024;United States;"
We have tried many different robotic cleaners and this one is the best by far.
";5.0;B0BVB5PTDK
Patricia Grau;I love it, save a lot of time of my day;Color: Black;Verified Purchase;March 25, 2024;United States;"
It is really good, the app shows you when you need to clean the tanks, which saves me a lot of time on cleaning. It doesn't get to the corners, and if there is a small carpet, it won't clean properly in that area.
";5.0;B0BVB5PTDK
NehaJ;easy to operate, fair cleaning, Self emptying;Color: Black;Verified Purchase;February 7, 2024;United States;"
We got this in thanksgiving deals and we've been using this for the past 3 months and so far have no concerns about the brand or the product. It's such a relief to have roborock; I'm literally in love with it as my personal helper. It may be easily handled from your phone and has a variety of choices, such as cleaning the entire house or just specific rooms. You may operate from anyplace, whether outside or indoors.  For the first time, roborock was able to accurately map the house and distinguish between carpet and hardwood flooring. Its biggest feature is that you don't have to clean it or something. You just have to fill and drain the clean and filthy water once every 3-4 days, depending on the area of the house and how regularly. It is worth the money . Just put somewhere where it can dock or undock easily itself.
";5.0;B0BVB5PTDK
harmon;4g network;Color: Black;Verified Purchase;February 3, 2024;United States;"
If you have 5g for internet robot app will not work.  Robot only good for up to 4g.  I was shocked to learn this.  I have to manually turn it on cause app on my phone doesn’t work.  On a positive note the robot cleans and vacuums very well
";4.0;B0BVB5PTDK
Amazon Customer;Best thing since sliced bread!;Color: Black;Verified Purchase;March 25, 2024;United States;"
I would buy this product over and over again. We’ve had it for eight months and it has functioned perfectly. It vacuums great and mops quite well too. It is wonderful to have the floor clean even with a constantly shedding dog in the house.
";5.0;B0BVB5PTDK
